Date,Accts Payable,Rate of Change (%)
2023-03-29,17076.422222222223,0.04270216153654527
2023-03-30,17083.71111111111,0.04268393457385056
2023-03-31,17091.0,0.04266572316449224
2023-04-01,17099.153846153848,0.04770842053622992
2023-04-02,17107.30769230769,0.04768567045601024
2023-04-03,17115.46153846154,0.04766294206255406
2023-04-04,17123.615384615383,0.047640235324775126
2023-04-05,17131.76923076923,0.047617550211809245
2023-04-06,17139.923076923078,0.047594886692747806
2023-04-07,17148.076923076922,0.047572244736748814
2023-04-08,17156.23076923077,0.047549624313125705
2023-04-09,17164.384615384617,0.047527025391103095
2023-04-10,17172.53846153846,0.04750444794003883
2023-04-11,17180.69230769231,0.04748189192942398
2023-04-12,17188.846153846152,0.0474593573286608
2023-04-13,17197.0,0.04743684410732918
2023-04-14,17205.153846153848,0.047414352234964596
2023-04-15,17213.30769230769,0.04739188168123576
2023-04-16,17221.46153846154,0.04736943241590019
2023-04-17,17229.615384615383,0.0473470044086266
2023-04-18,17237.76923076923,0.04732459762930574
2023-04-19,17245.923076923078,0.047302212047783954
2023-04-20,17254.076923076922,0.0472798476339964
2023-04-21,17262.23076923077,0.047257504357944846
2023-04-22,17270.384615384617,0.047235182189675484
2023-04-23,17278.53846153846,0.047212881099234494
2023-04-24,17286.69230769231,0.0471906010568901
2023-04-25,17294.846153846152,0.047168342032755106
2023-04-26,17303.0,0.04714610399718655
2023-04-27,17311.153846153848,0.04712388692045266
2023-04-28,17319.30769230769,0.04710169077293269
2023-04-29,17327.46153846154,0.047079515525139115
2023-04-30,17335.615384615383,0.04705736114747339
2023-05-01,17343.76923076923,0.04703522761058121
2023-05-02,17351.923076923078,0.04701311488497506
2023-05-03,17360.076923076922,0.046991022941367255
2023-05-04,17368.23076923077,0.046968951750492316
2023-05-05,17376.384615384617,0.04694690128308476
2023-05-06,17384.53846153846,0.04692487150994573
2023-05-07,17392.69230769231,0.04690286240205399
2023-05-08,17400.846153846152,0.04688087393023288
2023-05-09,17409.0,0.0468589060655944
2023-05-10,17417.153846153848,0.0468369587790729
2023-05-11,17425.30769230769,0.04681503204178039
2023-05-12,17433.46153846154,0.04679312582496209
2023-05-13,17441.615384615383,0.04677124009970779
2023-05-14,17449.76923076923,0.046749374837373736
2023-05-15,17457.923076923078,0.04672753000922736
2023-05-16,17466.076923076922,0.0467057055866027
2023-05-17,17474.23076923077,0.04668390154101143
2023-05-18,17482.384615384617,0.046662117843876416
2023-05-19,17490.53846153846,0.04664035446668713
2023-05-20,17498.69230769231,0.046618611381110675
2023-05-21,17506.846153846152,0.04659688855870314
2023-05-22,17515.0,0.046575185971220456
2023-05-23,17523.153846153848,0.046553503590329726
2023-05-24,17531.30769230769,0.046531841387875694
2023-05-25,17539.46153846154,0.046510199335703106
2023-05-26,17547.615384615383,0.046488577405656706
2023-05-27,17555.76923076923,0.04646697556978108
2023-05-28,17563.923076923078,0.04644539379998758
2023-05-29,17572.076923076922,0.046423832068342996
2023-05-30,17580.23076923077,0.046402290347025144
2023-05-31,17588.384615384617,0.04638076860810081
2023-06-01,17596.53846153846,0.046359266823814416
2023-06-02,17604.69230769231,0.0463377849664548
2023-06-03,17612.846153846152,0.04631632300826638
2023-06-04,17621.0,0.04629488092171563
2023-06-05,17629.153846153848,0.04627345867911359
2023-06-06,17637.30769230769,0.046252056252948925
2023-06-07,17645.46153846154,0.04623067361582134
2023-06-08,17653.615384615383,0.04620931074017509
2023-06-09,17661.76923076923,0.0461879675987209
2023-06-10,17669.923076923078,0.04616664416405847
2023-06-11,17678.076923076922,0.046145340408942914
2023-06-12,17686.23076923077,0.04612405630617378
2023-06-13,17694.384615384617,0.046102791828506184
2023-06-14,17702.53846153846,0.04608154694882849
2023-06-15,17710.69230769231,0.04606032164009566
2023-06-16,17718.846153846152,0.046039115875240455
2023-06-17,17727.0,0.046017929627306664
2023-06-18,17735.153846153848,0.04599676286933807
2023-06-19,17743.30769230769,0.04597561557444507
2023-06-20,17751.46153846154,0.04595448771584909
2023-06-21,17759.615384615383,0.04593337926670493
2023-06-22,17767.76923076923,0.045912290200322836
2023-06-23,17775.923076923078,0.04589122049001304
2023-06-24,17784.076923076922,0.045870170109085784
2023-06-25,17792.23076923077,0.04584913903102894
2023-06-26,17800.384615384617,0.04582812722926377
2023-06-27,17808.53846153846,0.04580713467727815
2023-06-28,17816.69230769231,0.04578616134871538
2023-06-29,17824.846153846152,0.04576520721706334
2023-06-30,17833.0,0.04574427225609856
2023-07-01,17837.45054945055,0.0249568185417548
2023-07-02,17841.9010989011,0.024950591667871613
2023-07-03,17846.351648351647,0.024944367900459063
2023-07-04,17850.802197802197,0.024938147237296704
2023-07-05,17855.252747252747,0.02493192967596425
2023-07-06,17859.703296703297,0.024925715214174637
2023-07-07,17864.153846153848,0.024919503849596403
2023-07-08,17868.604395604394,0.024913295579942485
2023-07-09,17873.054945054944,0.02490709040290362
2023-07-10,17877.505494505494,0.02490088831614834
2023-07-11,17881.956043956045,0.024894689317345176
2023-07-12,17886.406593406595,0.024888493404251477
2023-07-13,17890.85714285714,0.024882300574491367
2023-07-14,17895.30769230769,0.0248761108258444
2023-07-15,17899.75824175824,0.024869924155956902
2023-07-16,17904.20879120879,0.02486374056251961
2023-07-17,17908.659340659342,0.024857560043289872
2023-07-18,17913.10989010989,0.024851382595914018
2023-07-19,17917.56043956044,0.024845208218193804
2023-07-20,17922.01098901099,0.024839036907753353
2023-07-21,17926.46153846154,0.02483286866232781
2023-07-22,17930.91208791209,0.024826703479674528
2023-07-23,17935.362637362636,0.02482054135743983
2023-07-24,17939.813186813186,0.02481438229344768
2023-07-25,17944.263736263736,0.0248082262853222
2023-07-26,17948.714285714286,0.02480207333086515
2023-07-27,17953.164835164836,0.02479592342774506
2023-07-28,17957.615384615383,0.024789776573697075
2023-07-29,17962.065934065933,0.02478363276654516
2023-07-30,17966.516483516483,0.024777492003913437
2023-07-31,17970.967032967033,0.02477135428358146
2023-08-01,17975.417582417584,0.024765219603306576
2023-08-02,17979.86813186813,0.024759087960779524
2023-08-03,17984.31868131868,0.024752959353802062
2023-08-04,17988.76923076923,0.024746833780109334
2023-08-05,17993.21978021978,0.02474071123741428
2023-08-06,17997.67032967033,0.024734591723496457
2023-08-07,18002.120879120877,0.024728475236091008
2023-08-08,18006.571428571428,0.02472236177299969
2023-08-09,18011.021978021978,0.024716251331935446
2023-08-10,18015.472527472528,0.024710143910655624
2023-08-11,18019.923076923078,0.02470403950693978
2023-08-12,18024.37362637363,0.024697938118567464
2023-08-13,18028.824175824175,0.024691839743229416
2023-08-14,18033.274725274725,0.02468574437881621
2023-08-15,18037.725274725275,0.02467965202299638
2023-08-16,18042.175824175825,0.024673562673593885
2023-08-17,18046.626373626375,0.024667476328366078
2023-08-18,18051.076923076922,0.024661392985070307
2023-08-19,18055.527472527472,0.02465531264155274
2023-08-20,18059.978021978022,0.024649235295526317
2023-08-21,18064.428571428572,0.024643160944792797
2023-08-22,18068.879120879123,0.024637089587153937
2023-08-23,18073.32967032967,0.02463102122036709
2023-08-24,18077.78021978022,0.024624955842300622
2023-08-25,18082.23076923077,0.024618893450645274
2023-08-26,18086.68131868132,0.024612834043269416
2023-08-27,18091.13186813187,0.024606777617930398
2023-08-28,18095.582417582416,0.024600724172407773
2023-08-29,18100.032967032967,0.024594673704592118
2023-08-30,18104.483516483517,0.02458862621221858
2023-08-31,18108.934065934067,0.024582581693088912
2023-09-01,18113.384615384617,0.02457654014502708
2023-09-02,18117.835164835164,0.02457050156581264
2023-09-03,18122.285714285714,0.024564465953358372
2023-09-04,18126.736263736264,0.02455843330535501
2023-09-05,18131.186813186814,0.02455240361969313
2023-09-06,18135.637362637364,0.024546376894174493
2023-09-07,18140.08791208791,0.02454035312657865
2023-09-08,18144.53846153846,0.024534332314818386
2023-09-09,18148.98901098901,0.02452831445662884
2023-09-10,18153.43956043956,0.02452229954987839
2023-09-11,18157.89010989011,0.024516287592390995
2023-09-12,18162.340659340658,0.02451027858199062
2023-09-13,18166.79120879121,0.024504272516545633
2023-09-14,18171.24175824176,0.024498269393857797
2023-09-15,18175.69230769231,0.024492269211773277
2023-09-16,18180.14285714286,0.024486271968116036
2023-09-17,18184.593406593405,0.02448027766073224
2023-09-18,18189.043956043955,0.02447428628751247
2023-09-19,18193.494505494506,0.02446829784625848
2023-09-20,18197.945054945056,0.02446231233481644
2023-09-21,18202.395604395606,0.024456329751032513
2023-09-22,18206.846153846152,0.024450350092775075
2023-09-23,18211.296703296703,0.0244443733579347
2023-09-24,18215.747252747253,0.02443839954431315
2023-09-25,18220.197802197803,0.024432428649778792
2023-09-26,18224.648351648353,0.0244264606722
2023-09-27,18229.0989010989,0.024420495609422943
2023-09-28,18233.54945054945,0.0244145334593604
2023-09-29,18238.0,0.024408574219858536
2023-09-30,18218.25806451613,-0.10824616451294844
2023-10-01,18198.516129032258,-0.10836346380624917
2023-10-02,18178.774193548386,-0.10848101759448614
2023-10-03,18159.032258064515,-0.1085988267067961
2023-10-04,18139.290322580644,-0.10871689197591294
2023-10-05,18119.548387096773,-0.10883521423821207
2023-10-06,18099.8064516129,-0.10895379433368824
2023-10-07,18080.064516129034,-0.10907263310602211
2023-10-08,18060.322580645163,-0.10919173140261362
2023-10-09,18040.58064516129,-0.10931109007448203
2023-10-10,18020.83870967742,-0.10943070997643245
2023-10-11,18001.09677419355,-0.10955059196701145
2023-10-12,17981.354838709678,-0.10967073690850704
2023-10-13,17961.612903225807,-0.10979114566701531
2023-10-14,17941.870967741936,-0.10991181911244041
2023-10-15,17922.129032258064,-0.11003275811851676
2023-10-16,17902.387096774193,-0.11015396356279794
2023-10-17,17882.645161290322,-0.11027543632674552
2023-10-18,17862.90322580645,-0.11039717729570686
2023-10-19,17843.16129032258,-0.11051918735891508
2023-10-20,17823.41935483871,-0.11064146740957792
2023-10-21,17803.677419354837,-0.1107640183448444
2023-10-22,17783.935483870966,-0.11088684106581592
2023-10-23,17764.1935483871,-0.11100993647762403
2023-10-24,17744.451612903227,-0.11113330548947475
2023-10-25,17724.709677419356,-0.11125694901450434
2023-10-26,17704.967741935485,-0.11138086796999014
2023-10-27,17685.225806451614,-0.11150506327730625
2023-10-28,17665.483870967742,-0.11162953586190127
2023-10-29,17645.74193548387,-0.11175428665339826
2023-10-30,17626.0,-0.11187931658556138
2023-10-31,17606.25806451613,-0.11200462659634036
2023-11-01,17586.516129032258,-0.11213021762789266
2023-11-02,17566.774193548386,-0.11225609062661679
2023-11-03,17547.032258064515,-0.11238224654314122
2023-11-04,17527.290322580644,-0.11250868633240207
2023-11-05,17507.548387096773,-0.11263541095360985
2023-11-06,17487.8064516129,-0.1127624213703271
2023-11-07,17468.06451612903,-0.11288971855043517
2023-11-08,17448.322580645163,-0.11301730346621186
2023-11-09,17428.58064516129,-0.11314517709438698
2023-11-10,17408.83870967742,-0.11327334041599801
2023-11-11,17389.09677419355,-0.11340179441663434
2023-11-12,17369.354838709678,-0.11353054008630403
2023-11-13,17349.612903225807,-0.11365957841953378
2023-11-14,17329.870967741936,-0.11378891041540218
2023-11-15,17310.129032258064,-0.11391853707750643
2023-11-16,17290.387096774193,-0.11404845941402897
2023-11-17,17270.645161290322,-0.11417867843777074
2023-11-18,17250.90322580645,-0.11430919516614013
2023-11-19,17231.16129032258,-0.11444001062123066
2023-11-20,17211.41935483871,-0.11457112582979878
2023-11-21,17191.677419354837,-0.1147025418233194
2023-11-22,17171.93548387097,-0.11483425963798588
2023-11-23,17152.1935483871,-0.11496628031484324
2023-11-24,17132.451612903227,-0.11509860489958834
2023-11-25,17112.709677419356,-0.11523123444284744
2023-11-26,17092.967741935485,-0.11536417000004295
2023-11-27,17073.225806451614,-0.11549741263149338
2023-11-28,17053.483870967742,-0.1156309634024244
2023-11-29,17033.74193548387,-0.11576482338298
2023-11-30,17014.0,-0.11589899364827794
2023-12-01,16994.25806451613,-0.1160334752784209
2023-12-02,16974.516129032258,-0.11616826935852975
2023-12-03,16954.774193548386,-0.1163033769787769
2023-12-04,16935.032258064515,-0.11643879923439737
2023-12-05,16915.290322580644,-0.11657453722575539
2023-12-06,16895.548387096773,-0.11671059205834444
2023-12-07,16875.8064516129,-0.11684696484280943
2023-12-08,16856.06451612903,-0.11698365669502442
2023-12-09,16836.322580645163,-0.1171206687360371
2023-12-10,16816.58064516129,-0.11725800209224646
2023-12-11,16796.83870967742,-0.11739565789524731
2023-12-12,16777.09677419355,-0.11753363728197463
2023-12-13,16757.354838709678,-0.11767194139475912
2023-12-14,16737.612903225807,-0.1178105713812716
2023-12-15,16717.870967741936,-0.11794952839461192
2023-12-16,16698.129032258064,-0.11808881359333112
2023-12-17,16678.387096774193,-0.11822842814145362
2023-12-18,16658.645161290322,-0.11836837320852167
2023-12-19,16638.90322580645,-0.11850864996959531
2023-12-20,16619.16129032258,-0.11864925960535233
2023-12-21,16599.41935483871,-0.11879020330205492
2023-12-22,16579.677419354837,-0.11893148225161632
2023-12-23,16559.93548387097,-0.11907309765158969
2023-12-24,16540.1935483871,-0.11921505070535687
2023-12-25,16520.451612903227,-0.11935734262188413
2023-12-26,16500.709677419356,-0.11949997461602191
2023-12-27,16480.967741935485,-0.1196429479084049
2023-12-28,16461.225806451614,-0.1197862637255076
2023-12-29,16441.483870967742,-0.11992992329972196
2023-12-30,16421.74193548387,-0.12007392786931304
2023-12-31,16402.0,-0.12021827867854107
2024-01-01,16450.483146067414,0.2955928915218564
2024-01-02,16498.96629213483,0.2947217150823134
2024-01-03,16547.449438202246,0.2938556586452812
2024-01-04,16595.932584269663,0.2929946772067815
2024-01-05,16644.415730337078,0.2921387262886821
2024-01-06,16692.898876404495,0.29128776193116934
2024-01-07,16741.38202247191,0.29044174068499906
2024-01-08,16789.865168539327,0.289600619604391
2024-01-09,16838.34831460674,0.2887643562395015
2024-01-10,16886.83146067416,0.2879329086295179
2024-01-11,16935.314606741573,0.2871062352953535
2024-01-12,16983.79775280899,0.28628429523309684
2024-01-13,17032.280898876405,0.28546704790686217
2024-01-14,17080.76404494382,0.2846544532424389
2024-01-15,17129.247191011236,0.28384647162063015
2024-01-16,17177.73033707865,0.28304306387063605
2024-01-17,17226.213483146068,0.2822441912641027
2024-01-18,17274.696629213482,0.28144981550850545
2024-01-19,17323.1797752809,0.2806598987413089
2024-01-20,17371.662921348314,0.2798744035237499
2024-01-21,17420.14606741573,0.27909329283517526
2024-01-22,17468.629213483146,0.27831653006689105
2024-01-23,17517.112359550563,0.27754407901678935
2024-01-24,17565.595505617977,0.27677590388337503
2024-01-25,17614.07865168539,0.27601196926063665
2024-01-26,17662.56179775281,0.2752522401322288
2024-01-27,17711.044943820223,0.2744966818662986
2024-01-28,17759.52808988764,0.27374526021026746
2024-01-29,17808.011235955055,0.27299794128550214
2024-01-30,17856.494382022473,0.27225469158245197
2024-01-31,17904.977528089887,0.2715154779553197
2024-02-01,17953.460674157304,0.27078026761750973
2024-02-02,18001.94382022472,0.27004902813640985
2024-02-03,18050.426966292136,0.26932172742895055
2024-02-04,18098.91011235955,0.2685983337566089
2024-02-05,18147.393258426968,0.26787881572112315
2024-02-06,18195.876404494382,0.2671631422595633
2024-02-07,18244.3595505618,0.26645128264028983
2024-02-08,18292.842696629214,0.26574320645813554
2024-02-09,18341.325842696628,0.2650388836304085
2024-02-10,18389.808988764045,0.26433828439247353
2024-02-11,18438.29213483146,0.26364137929348885
2024-02-12,18486.775280898877,0.26294813919249815
2024-02-13,18535.25842696629,0.2622585352541673
2024-02-14,18583.74157303371,0.26157253894492083
2024-02-15,18632.224719101123,0.2608901220288562
2024-02-16,18680.70786516854,0.2602112565640802
2024-02-17,18729.191011235955,0.25953591489866756
2024-02-18,18777.674157303372,0.2588640696671307
2024-02-19,18826.157303370786,0.2581956937864893
2024-02-20,18874.6404494382,0.25753076045280654
2024-02-21,18923.123595505618,0.25686924313761406
2024-02-22,18971.606741573032,0.25621111558415954
2024-02-23,19020.08988764045,0.2555563518042758
2024-02-24,19068.573033707864,0.25490492607460613
2024-02-25,19117.05617977528,0.25425681293358426
2024-02-26,19165.539325842696,0.2536119871777487
2024-02-27,19214.022471910113,0.2529704238588337
2024-02-28,19262.505617977527,0.25233209828028347
2024-02-29,19310.988764044945,0.25169698599423196
2024-03-01,19359.47191011236,0.25106506279826135
2024-03-02,19407.955056179777,0.25043630473253753
2024-03-03,19456.43820224719,0.24981068807645723
2024-03-04,19504.92134831461,0.24918818934607234
2024-03-05,19553.404494382023,0.2485687852907148
2024-03-06,19601.887640449437,0.2479524528904653
2024-03-07,19650.370786516854,0.2473391693531113
2024-03-08,19698.85393258427,0.24672891211132697
2024-03-09,19747.337078651686,0.2461216588200532
2024-03-10,19795.8202247191,0.24551738735358875
2024-03-11,19844.303370786518,0.24491607580310326
2024-03-12,19892.786516853932,0.24431770247368423
2024-03-13,19941.26966292135,0.24372224588213864
2024-03-14,19989.752808988764,0.24312968475403984
2024-03-15,20038.23595505618,0.24253999802146264
2024-03-16,20086.719101123595,0.2419531648202744
2024-03-17,20135.20224719101,0.24136916448789236
2024-03-18,20183.685393258427,0.24078797656070794
2024-03-19,20232.16853932584,0.24020958077164423
2024-03-20,20280.65168539326,0.23963395704804658
2024-03-21,20329.134831460673,0.23906108550906247
2024-03-22,20377.61797752809,0.2384909464636209
2024-03-23,20426.101123595505,0.2379235204079233
2024-03-24,20474.584269662922,0.23735878802348953
2024-03-25,20523.067415730337,0.23679673017464875
2024-03-26,20571.550561797754,0.2362373279067187
2024-03-27,20620.03370786517,0.23568056244360758
2024-03-28,20668.516853932582,0.23512641518583788
2024-03-29,20717.0,0.23457486770848135
2024-03-30,20746.505494505494,0.14242165615434565
2024-03-31,20776.01098901099,0.1422191053491284
2024-04-01,20805.516483516483,0.14201712985759674
2024-04-02,20835.021978021978,0.14181572723210856
2024-04-03,20864.527472527472,0.14161489503883296
2024-04-04,20894.032967032967,0.1414146308577724
2024-04-05,20923.53846153846,0.14121493228258508
2024-04-06,20953.043956043955,0.14101579692045174
2024-04-07,20982.54945054945,0.14081722239209782
2024-04-08,21012.054945054944,0.14061920633157143
2024-04-09,21041.56043956044,0.1404217463862878
2024-04-10,21071.065934065933,0.14022484021680715
2024-04-11,21100.571428571428,0.14002848549674596
2024-04-12,21130.076923076922,0.13983267991284354
2024-04-13,21159.582417582416,0.13963742116467337
2024-04-14,21189.08791208791,0.13944270696466532
2024-04-15,21218.593406593405,0.13924853503799461
2024-04-16,21248.0989010989,0.13905490312249302
2024-04-17,21277.604395604394,0.13886180896856004
2024-04-18,21307.10989010989,0.13866925033905186
2024-04-19,21336.615384615383,0.13847722500923698
2024-04-20,21366.120879120877,0.13828573076668516
2024-04-21,21395.626373626375,0.138094765411223
2024-04-22,21425.13186813187,0.13790432675466757
2024-04-23,21454.637362637364,0.13771441262109274
2024-04-24,21484.14285714286,0.1375250208464296
2024-04-25,21513.648351648353,0.1373361492785108
2024-04-26,21543.153846153848,0.13714779577698177
2024-04-27,21572.659340659342,0.13695995821318974
2024-04-28,21602.164835164836,0.1367726344701614
2024-04-29,21631.67032967033,0.13658582244249207
2024-04-30,21661.175824175825,0.13639952003625666
2024-05-01,21690.68131868132,0.13621372516889885
2024-05-02,21720.186813186814,0.13602843576925316
2024-05-03,21749.69230769231,0.1358436497773674
2024-05-04,21779.197802197803,0.1356593651444804
2024-05-05,21808.703296703297,0.13547557983295544
2024-05-06,21838.20879120879,0.135292291816147
2024-05-07,21867.714285714286,0.13510949907837855
2024-05-08,21897.21978021978,0.13492719961487598
2024-05-09,21926.725274725275,0.13474539143158992
2024-05-10,21956.23076923077,0.13456407254532898
2024-05-11,21985.736263736264,0.1343832409834267
2024-05-12,22015.24175824176,0.13420289478394132
2024-05-13,22044.747252747253,0.13402303199532284
2024-05-14,22074.252747252747,0.13384365067654613
2024-05-15,22103.75824175824,0.13366474889695557
2024-05-16,22133.263736263736,0.13348632473617617
2024-05-17,22162.76923076923,0.13330837628411363
2024-05-18,22192.274725274725,0.13313090164079888
2024-05-19,22221.78021978022,0.1329538989164103
2024-05-20,22251.285714285714,0.13277736623114045
2024-05-21,22280.79120879121,0.13260130171512952
2024-05-22,22310.296703296703,0.13242570350846528
2024-05-23,22339.802197802197,0.13225056976107208
2024-05-24,22369.30769230769,0.13207589863259983
2024-05-25,22398.813186813186,0.1319016882924906
2024-05-26,22428.31868131868,0.1317279369197344
2024-05-27,22457.824175824175,0.13155464270298012
2024-05-28,22487.32967032967,0.13138180384035802
2024-05-29,22516.835164835164,0.13120941853947965
2024-05-30,22546.340659340658,0.1310374850173046
2024-05-31,22575.846153846152,0.13086600150020722
2024-06-01,22605.351648351647,0.13069496622375443
2024-06-02,22634.85714285714,0.13052437743275025
2024-06-03,22664.36263736264,0.13035423338119134
2024-06-04,22693.868131868134,0.13018453233206717
2024-06-05,22723.37362637363,0.13001527255753764
2024-06-06,22752.879120879123,0.12984645233862224
2024-06-07,22782.384615384617,0.12967806996531106
2024-06-08,22811.89010989011,0.12951012373643156
2024-06-09,22841.395604395606,0.12934261195964858
2024-06-10,22870.9010989011,0.1291755329513089
2024-06-11,22900.406593406595,0.12900888503650787
2024-06-12,22929.91208791209,0.12884266654893395
2024-06-13,22959.417582417584,0.12867687583089094
2024-06-14,22988.923076923078,0.12851151123314253
2024-06-15,23018.428571428572,0.12834657111500114
2024-06-16,23047.934065934067,0.12818205384410586
2024-06-17,23077.43956043956,0.12801795779651126
2024-06-18,23106.945054945056,0.1278542813565542
2024-06-19,23136.45054945055,0.12769102291685375
2024-06-20,23165.956043956045,0.12752818087817808
2024-06-21,23195.46153846154,0.12736575364948877
2024-06-22,23224.967032967033,0.12720373964780762
2024-06-23,23254.472527472528,0.12704213729823888
2024-06-24,23283.978021978022,0.12688094503385816
2024-06-25,23313.483516483517,0.1267201612956459
2024-06-26,23342.98901098901,0.1265597845325539
2024-06-27,23372.494505494506,0.12639981320132776
2024-06-28,23402.0,0.12624024576648463
2024-06-29,23422.846153846152,0.0890785139994632
2024-06-30,23443.69230769231,0.08899923480363281
2024-07-01,23464.53846153846,0.08892009659806632
2024-07-02,23485.384615384617,0.08884109900701986
2024-07-03,23506.23076923077,0.0887622416560152
2024-07-04,23527.076923076922,0.088683524171973
2024-07-05,23547.923076923078,0.08860494618312398
2024-07-06,23568.76923076923,0.0885265073189423
2024-07-07,23589.615384615383,0.0884482072103232
2024-07-08,23610.46153846154,0.08837004548938321
2024-07-09,23631.30769230769,0.08829202178954887
2024-07-10,23652.153846153848,0.08821413574562342
2024-07-11,23673.0,0.08813638699354254
2024-07-12,23693.846153846152,0.08805877517066296
2024-07-13,23714.69230769231,0.0879812999156071
2024-07-14,23735.53846153846,0.0879039608681298
2024-07-15,23756.384615384617,0.08782675766945136
2024-07-16,23777.23076923077,0.08774968996188015
2024-07-17,23798.076923076922,0.08767275738910119
2024-07-18,23818.923076923078,0.08759595959597632
2024-07-19,23839.76923076923,0.08751929622858867
2024-07-20,23860.615384615383,0.0874427669343758
2024-07-21,23881.46153846154,0.08736637136188552
2024-07-22,23902.30769230769,0.08729010916095348
2024-07-23,23923.153846153848,0.08721397998263658
2024-07-24,23944.0,0.08713798347914636
2024-07-25,23964.846153846152,0.08706211930400443
2024-07-26,23985.69230769231,0.0869863871119092
2024-07-27,24006.53846153846,0.08691078655864715
2024-07-28,24027.384615384617,0.08683531730138139
2024-07-29,24048.23076923077,0.08675997899831867
2024-07-30,24069.076923076922,0.08668477130893137
2024-07-31,24089.923076923078,0.08660969389386874
2024-08-01,24110.76923076923,0.08653474641486802
2024-08-02,24131.615384615383,0.08645992853495432
2024-08-03,24152.46153846154,0.08638523991828517
2024-08-04,24173.30769230769,0.08631068023006172
2024-08-05,24194.153846153848,0.08623624913686179
2024-08-06,24215.0,0.08616194630615137
2024-08-07,24235.846153846152,0.08608777140677315
2024-08-08,24256.69230769231,0.08601372410861341
2024-08-09,24277.53846153846,0.08593980408260204
2024-08-10,24298.384615384617,0.08586601100100122
2024-08-11,24319.23076923077,0.08579234453698348
2024-08-12,24340.076923076922,0.08571880436500923
2024-08-13,24360.923076923078,0.08564539016058248
2024-08-14,24381.76923076923,0.08557210160029527
2024-08-15,24402.615384615383,0.08549893836189426
2024-08-16,24423.46153846154,0.08542590012421414
2024-08-17,24444.30769230769,0.0853529865671332
2024-08-18,24465.153846153848,0.08528019737175097
2024-08-19,24486.0,0.08520753222007738
2024-08-20,24506.846153846152,0.0851349907953658
2024-08-21,24527.69230769231,0.0850625727818688
2024-08-22,24548.53846153846,0.08499027786488256
2024-08-23,24569.384615384617,0.0849181057308801
2024-08-24,24590.23076923077,0.08484605606726703
2024-08-25,24611.076923076922,0.08477412856262578
2024-08-26,24631.923076923078,0.0847023229065158
2024-08-27,24652.76923076923,0.08463063878956234
2024-08-28,24673.615384615383,0.08455907590345646
2024-08-29,24694.46153846154,0.08448763394097725
2024-08-30,24715.30769230769,0.08441631259576976
2024-08-31,24736.153846153848,0.08434511156276692
2024-09-01,24757.0,0.08427403053767879
2024-09-02,24777.846153846152,0.08420306921739229
2024-09-03,24798.69230769231,0.08413222729983794
2024-09-04,24819.53846153846,0.08406150448379002
2024-09-05,24840.384615384617,0.08399090046924407
2024-09-06,24861.23076923077,0.08392041495701719
2024-09-07,24882.076923076922,0.08385004764910331
2024-09-08,24902.923076923078,0.08377979824836235
2024-09-09,24923.76923076923,0.08370966645867561
2024-09-10,24944.615384615383,0.08363965198496803
2024-09-11,24965.46153846154,0.08356975453311932
2024-09-12,24986.30769230769,0.08349997380996399
2024-09-13,25007.153846153848,0.08343030952338015
2024-09-14,25028.0,0.0833607613821119
2024-09-15,25048.846153846152,0.08329132909601356
2024-09-16,25069.69230769231,0.0832220123758276
2024-09-17,25090.53846153846,0.08315281093320692
2024-09-18,25111.384615384617,0.0830837244808924
2024-09-19,25132.23076923077,0.08301475273244652
2024-09-20,25153.076923076922,0.08294589540247532
2024-09-21,25173.923076923078,0.08287715220649527
2024-09-22,25194.76923076923,0.08280852286095541
2024-09-23,25215.615384615383,0.08274000708328177
2024-09-24,25236.46153846154,0.08267160459178857
2024-09-25,25257.30769230769,0.08260331510572261
2024-09-26,25278.153846153848,0.08253513834535209
2024-09-27,25299.0,0.08246707403170017
2024-09-28,25271.284210526315,-0.10955290514915728
2024-09-29,25243.56842105263,-0.10967305516725867
2024-09-30,25215.852631578946,-0.1097934690191038
2024-10-01,25188.136842105265,-0.10991414757465234
2024-10-02,25160.42105263158,-0.11003509170774972
2024-10-03,25132.705263157895,-0.11015630229600504
2024-10-04,25104.98947368421,-0.11027778022094648
2024-10-05,25077.273684210526,-0.1103995263679991
2024-10-06,25049.55789473684,-0.11052154162649597
2024-10-07,25021.842105263157,-0.11064382688968921
2024-10-08,24994.126315789472,-0.11076638305480557
2024-10-09,24966.41052631579,-0.11088921102303528
2024-10-10,24938.694736842106,-0.111012311699632
2024-10-11,24910.97894736842,-0.11113568599377954
2024-10-12,24883.263157894737,-0.1112593348187696
2024-10-13,24855.547368421052,-0.11138325909193503
2024-10-14,24827.831578947367,-0.11150745973471654
2024-10-15,24800.115789473683,-0.11163193767266266
2024-10-16,24772.4,-0.11175669383546305
2024-10-17,24744.684210526317,-0.1118817291569818
2024-10-18,24716.968421052632,-0.11200704457523525
2024-10-19,24689.252631578947,-0.11213264103245857
2024-10-20,24661.536842105263,-0.112258519475128
2024-10-21,24633.821052631578,-0.11238468085397191
2024-10-22,24606.105263157893,-0.11251112612399305
2024-10-23,24578.389473684212,-0.11263785624447964
2024-10-24,24550.673684210527,-0.11276487217911635
2024-10-25,24522.957894736843,-0.11289217489584003
2024-10-26,24495.242105263158,-0.1130197653670173
2024-10-27,24467.526315789473,-0.11314764456943349
2024-10-28,24439.81052631579,-0.1132758134842593
