Date,ANR,Target Price,ANR Classification,ANR Change
2023-10-05,1.4285714285714284,69.3570073445638,Buy,0.0
2023-10-06,1.4285714285714284,69.33333587646484,Buy,0.0
2023-10-07,1.4262672811059907,69.17494053994456,Buy,-0.0023041474654377225
2023-10-08,1.4239631336405527,69.01654520342427,Buy,-0.0023041474654379446
2023-10-09,1.421658986175115,68.85814986690399,Buy,-0.0023041474654377225
2023-10-10,1.4193548387096773,68.6997545303837,Buy,-0.0023041474654377225
2023-10-11,1.4170506912442395,68.54135919386341,Buy,-0.0023041474654377225
2023-10-12,1.4147465437788016,68.38296385734311,Buy,-0.0023041474654379446
2023-10-13,1.4124423963133639,68.22456852082283,Buy,-0.0023041474654377225
2023-10-14,1.4101382488479262,68.06617318430254,Buy,-0.0023041474654377225
2023-10-15,1.4078341013824884,67.90777784778226,Buy,-0.0023041474654377225
2023-10-16,1.4055299539170505,67.74938251126197,Buy,-0.0023041474654379446
2023-10-17,1.4032258064516128,67.59098717474168,Buy,-0.0023041474654377225
2023-10-18,1.400921658986175,67.4325918382214,Buy,-0.0023041474654377225
2023-10-19,1.3986175115207373,67.27419650170111,Buy,-0.0023041474654377225
2023-10-20,1.3963133640552994,67.11580116518083,Buy,-0.0023041474654379446
2023-10-21,1.3940092165898617,66.95740582866054,Buy,-0.0023041474654377225
2023-10-22,1.391705069124424,66.79901049214024,Buy,-0.0023041474654377225
2023-10-23,1.3894009216589862,66.64061515561995,Buy,-0.0023041474654377225
2023-10-24,1.3870967741935483,66.48221981909967,Buy,-0.0023041474654379446
2023-10-25,1.3847926267281105,66.32382448257938,Buy,-0.0023041474654377225
2023-10-26,1.3824884792626728,66.1654291460591,Buy,-0.0023041474654377225
2023-10-27,1.380184331797235,66.00703380953881,Buy,-0.0023041474654377225
2023-10-28,1.3778801843317972,65.84863847301853,Buy,-0.0023041474654379446
2023-10-29,1.3755760368663594,65.69024313649824,Buy,-0.0023041474654377225
2023-10-30,1.3732718894009217,65.53184779997795,Buy,-0.0023041474654377225
2023-10-31,1.370967741935484,65.37345246345767,Buy,-0.0023041474654377225
2023-11-01,1.368663594470046,65.21505712693737,Buy,-0.0023041474654379446
2023-11-02,1.3663594470046083,65.05666179041708,Buy,-0.0023041474654377225
