Date,Short Interest,Close,Average Daily Volume,Short Interest Ratio,Short Interest_roc,Average Daily Volume_roc,Short Interest Ratio_roc
2022-01-02 00:00:00,31874471,59.21,16671003,1.911970803,0,0,0
2022-01-03 00:00:00,31874471,59.21,16671003,1.911970803,0,0,0
2022-01-04 00:00:00,31874471,59.21,16671003,1.911970803,0,0,0
2022-01-05 00:00:00,31874471,59.21,16671003,1.911970803,0,0,0
2022-01-06 00:00:00,31874471,59.21,16671003,1.911970803,0,0,0
2022-01-07 00:00:00,31874471,59.21,16671003,1.911970803,0,0,0
2022-01-08 00:00:00,31874471,59.21,16671003,1.911970803,0,0,0
2022-01-09 00:00:00,31874471,59.21,16671003,1.911970803,0,0,0
2022-01-10 00:00:00,31874471,59.21,16671003,1.911970803,0,0,0
2022-01-11 00:00:00,31874471,59.21,16671003,1.911970803,0,0,0
2022-01-12 00:00:00,31874471,59.21,16671003,1.911970803,0,0,0
2022-01-13 00:00:00,31874471,59.21,16671003,1.911970803,0,0,0
2022-01-14 00:00:00,36466587,61.39,18917283,1.927686286,0.144068775,0.134741743,0.00821952
2022-01-15 00:00:00,36466587,61.39,18917283,1.927686286,0,0,0
2022-01-16 00:00:00,36466587,61.39,18917283,1.927686286,0,0,0
2022-01-17 00:00:00,36466587,61.39,18917283,1.927686286,0,0,0
2022-01-18 00:00:00,36466587,61.39,18917283,1.927686286,0,0,0
2022-01-19 00:00:00,36466587,61.39,18917283,1.927686286,0,0,0
2022-01-20 00:00:00,36466587,61.39,18917283,1.927686286,0,0,0
2022-01-21 00:00:00,36466587,61.39,18917283,1.927686286,0,0,0
2022-01-22 00:00:00,36466587,61.39,18917283,1.927686286,0,0,0
2022-01-23 00:00:00,36466587,61.39,18917283,1.927686286,0,0,0
2022-01-24 00:00:00,36466587,61.39,18917283,1.927686286,0,0,0
2022-01-25 00:00:00,36466587,61.39,18917283,1.927686286,0,0,0
2022-01-26 00:00:00,36466587,61.39,18917283,1.927686286,0,0,0
2022-01-27 00:00:00,36466587,61.39,18917283,1.927686286,0,0,0
2022-01-28 00:00:00,36466587,61.39,18917283,1.927686286,0,0,0
2022-01-29 00:00:00,36466587,61.39,18917283,1.927686286,0,0,0
2022-01-30 00:00:00,36466587,61.39,18917283,1.927686286,0,0,0
2022-01-31 00:00:00,29191720,61.01,21874816,1.334489854,-0.199494046,0.156340263,-0.307724569
2022-02-01 00:00:00,29191720,61.01,21874816,1.334489854,0,0,0
2022-02-02 00:00:00,29191720,61.01,21874816,1.334489854,0,0,0
2022-02-03 00:00:00,29191720,61.01,21874816,1.334489854,0,0,0
2022-02-04 00:00:00,29191720,61.01,21874816,1.334489854,0,0,0
2022-02-05 00:00:00,29191720,61.01,21874816,1.334489854,0,0,0
2022-02-06 00:00:00,29191720,61.01,21874816,1.334489854,0,0,0
2022-02-07 00:00:00,29191720,61.01,21874816,1.334489854,0,0,0
2022-02-08 00:00:00,29191720,61.01,21874816,1.334489854,0,0,0
2022-02-09 00:00:00,29191720,61.01,21874816,1.334489854,0,0,0
2022-02-10 00:00:00,29191720,61.01,21874816,1.334489854,0,0,0
2022-02-11 00:00:00,29191720,61.01,21874816,1.334489854,0,0,0
2022-02-12 00:00:00,29191720,61.01,21874816,1.334489854,0,0,0
2022-02-13 00:00:00,29191720,61.01,21874816,1.334489854,0,0,0
2022-02-14 00:00:00,29191720,61.01,21874816,1.334489854,0,0,0
2022-02-15 00:00:00,31951263,60.91,20138067,1.586610224,0.094531703,-0.079394908,0.188926405
2022-02-16 00:00:00,31951263,60.91,20138067,1.586610224,0,0,0
2022-02-17 00:00:00,31951263,60.91,20138067,1.586610224,0,0,0
2022-02-18 00:00:00,31951263,60.91,20138067,1.586610224,0,0,0
2022-02-19 00:00:00,31951263,60.91,20138067,1.586610224,0,0,0
2022-02-20 00:00:00,31951263,60.91,20138067,1.586610224,0,0,0
2022-02-21 00:00:00,31951263,60.91,20138067,1.586610224,0,0,0
2022-02-22 00:00:00,31951263,60.91,20138067,1.586610224,0,0,0
2022-02-23 00:00:00,31951263,60.91,20138067,1.586610224,0,0,0
2022-02-24 00:00:00,31951263,60.91,20138067,1.586610224,0,0,0
2022-02-25 00:00:00,31951263,60.91,20138067,1.586610224,0,0,0
2022-02-26 00:00:00,31951263,60.91,20138067,1.586610224,0,0,0
2022-02-27 00:00:00,31951263,60.91,20138067,1.586610224,0,0,0
2022-02-28 00:00:00,25499271,62.24,21810328,1.169137438,-0.201932299,0.083039797,-0.263122461
2022-03-01 00:00:00,25499271,62.24,21810328,1.169137438,0,0,0
2022-03-02 00:00:00,25499271,62.24,21810328,1.169137438,0,0,0
2022-03-03 00:00:00,25499271,62.24,21810328,1.169137438,0,0,0
2022-03-04 00:00:00,25499271,62.24,21810328,1.169137438,0,0,0
2022-03-05 00:00:00,25499271,62.24,21810328,1.169137438,0,0,0
2022-03-06 00:00:00,25499271,62.24,21810328,1.169137438,0,0,0
2022-03-07 00:00:00,25499271,62.24,21810328,1.169137438,0,0,0
2022-03-08 00:00:00,25499271,62.24,21810328,1.169137438,0,0,0
2022-03-09 00:00:00,25499271,62.24,21810328,1.169137438,0,0,0
2022-03-10 00:00:00,25499271,62.24,21810328,1.169137438,0,0,0
2022-03-11 00:00:00,25499271,62.24,21810328,1.169137438,0,0,0
2022-03-12 00:00:00,25499271,62.24,21810328,1.169137438,0,0,0
2022-03-13 00:00:00,25499271,62.24,21810328,1.169137438,0,0,0
2022-03-14 00:00:00,25499271,62.24,21810328,1.169137438,0,0,0
2022-03-15 00:00:00,25129766,59.62,21016671,1.195706304,-0.014490806,-0.036389045,0.022725186
2022-03-16 00:00:00,25129766,59.62,21016671,1.195706304,0,0,0
2022-03-17 00:00:00,25129766,59.62,21016671,1.195706304,0,0,0
2022-03-18 00:00:00,25129766,59.62,21016671,1.195706304,0,0,0
2022-03-19 00:00:00,25129766,59.62,21016671,1.195706304,0,0,0
2022-03-20 00:00:00,25129766,59.62,21016671,1.195706304,0,0,0
2022-03-21 00:00:00,25129766,59.62,21016671,1.195706304,0,0,0
2022-03-22 00:00:00,25129766,59.62,21016671,1.195706304,0,0,0
2022-03-23 00:00:00,25129766,59.62,21016671,1.195706304,0,0,0
2022-03-24 00:00:00,25129766,59.62,21016671,1.195706304,0,0,0
2022-03-25 00:00:00,25129766,59.62,21016671,1.195706304,0,0,0
2022-03-26 00:00:00,25129766,59.62,21016671,1.195706304,0,0,0
2022-03-27 00:00:00,25129766,59.62,21016671,1.195706304,0,0,0
2022-03-28 00:00:00,25129766,59.62,21016671,1.195706304,0,0,0
2022-03-29 00:00:00,25129766,59.62,21016671,1.195706304,0,0,0
2022-03-30 00:00:00,25129766,59.62,21016671,1.195706304,0,0,0
2022-03-31 00:00:00,23880536,62,16311831,1.464000945,-0.049711167,-0.223862285,0.224381724
2022-04-01 00:00:00,23880536,62,16311831,1.464000945,0,0,0
2022-04-02 00:00:00,23880536,62,16311831,1.464000945,0,0,0
2022-04-03 00:00:00,23880536,62,16311831,1.464000945,0,0,0
2022-04-04 00:00:00,23880536,62,16311831,1.464000945,0,0,0
2022-04-05 00:00:00,23880536,62,16311831,1.464000945,0,0,0
2022-04-06 00:00:00,23880536,62,16311831,1.464000945,0,0,0
2022-04-07 00:00:00,23880536,62,16311831,1.464000945,0,0,0
2022-04-08 00:00:00,23880536,62,16311831,1.464000945,0,0,0
2022-04-09 00:00:00,23880536,62,16311831,1.464000945,0,0,0
2022-04-10 00:00:00,23880536,62,16311831,1.464000945,0,0,0
2022-04-11 00:00:00,23880536,62,16311831,1.464000945,0,0,0
2022-04-12 00:00:00,23880536,62,16311831,1.464000945,0,0,0
2022-04-13 00:00:00,23880536,62,16311831,1.464000945,0,0,0
2022-04-14 00:00:00,28084014,65.02,14488581,1.93835504,0.176021091,-0.111774699,0.324012151
2022-04-15 00:00:00,28084014,65.02,14488581,1.93835504,0,0,0
2022-04-16 00:00:00,28084014,65.02,14488581,1.93835504,0,0,0
2022-04-17 00:00:00,28084014,65.02,14488581,1.93835504,0,0,0
2022-04-18 00:00:00,28084014,65.02,14488581,1.93835504,0,0,0
2022-04-19 00:00:00,28084014,65.02,14488581,1.93835504,0,0,0
2022-04-20 00:00:00,28084014,65.02,14488581,1.93835504,0,0,0
2022-04-21 00:00:00,28084014,65.02,14488581,1.93835504,0,0,0
2022-04-22 00:00:00,28084014,65.02,14488581,1.93835504,0,0,0
2022-04-23 00:00:00,28084014,65.02,14488581,1.93835504,0,0,0
2022-04-24 00:00:00,28084014,65.02,14488581,1.93835504,0,0,0
2022-04-25 00:00:00,28084014,65.02,14488581,1.93835504,0,0,0
2022-04-26 00:00:00,28084014,65.02,14488581,1.93835504,0,0,0
2022-04-27 00:00:00,28084014,65.02,14488581,1.93835504,0,0,0
2022-04-28 00:00:00,28084014,65.02,14488581,1.93835504,0,0,0
2022-04-29 00:00:00,32371193,64.61,17471612,1.852787997,0.152655493,0.205888417,-0.044144154
2022-04-30 00:00:00,32371193,64.61,17471612,1.852787997,0,0,0
2022-05-01 00:00:00,32371193,64.61,17471612,1.852787997,0,0,0
2022-05-02 00:00:00,32371193,64.61,17471612,1.852787997,0,0,0
2022-05-03 00:00:00,32371193,64.61,17471612,1.852787997,0,0,0
2022-05-04 00:00:00,32371193,64.61,17471612,1.852787997,0,0,0
2022-05-05 00:00:00,32371193,64.61,17471612,1.852787997,0,0,0
2022-05-06 00:00:00,32371193,64.61,17471612,1.852787997,0,0,0
2022-05-07 00:00:00,32371193,64.61,17471612,1.852787997,0,0,0
2022-05-08 00:00:00,32371193,64.61,17471612,1.852787997,0,0,0
2022-05-09 00:00:00,32371193,64.61,17471612,1.852787997,0,0,0
2022-05-10 00:00:00,32371193,64.61,17471612,1.852787997,0,0,0
2022-05-11 00:00:00,32371193,64.61,17471612,1.852787997,0,0,0
2022-05-12 00:00:00,32371193,64.61,17471612,1.852787997,0,0,0
2022-05-13 00:00:00,31273974,65.72,20534373,1.523006035,-0.03389492,0.17529928,-0.177992281
2022-05-14 00:00:00,31273974,65.72,20534373,1.523006035,0,0,0
2022-05-15 00:00:00,31273974,65.72,20534373,1.523006035,0,0,0
2022-05-16 00:00:00,31273974,65.72,20534373,1.523006035,0,0,0
2022-05-17 00:00:00,31273974,65.72,20534373,1.523006035,0,0,0
2022-05-18 00:00:00,31273974,65.72,20534373,1.523006035,0,0,0
2022-05-19 00:00:00,31273974,65.72,20534373,1.523006035,0,0,0
2022-05-20 00:00:00,31273974,65.72,20534373,1.523006035,0,0,0
2022-05-21 00:00:00,31273974,65.72,20534373,1.523006035,0,0,0
2022-05-22 00:00:00,31273974,65.72,20534373,1.523006035,0,0,0
2022-05-23 00:00:00,31273974,65.72,20534373,1.523006035,0,0,0
2022-05-24 00:00:00,31273974,65.72,20534373,1.523006035,0,0,0
2022-05-25 00:00:00,31273974,65.72,20534373,1.523006035,0,0,0
2022-05-26 00:00:00,31273974,65.72,20534373,1.523006035,0,0,0
2022-05-27 00:00:00,31273974,65.72,20534373,1.523006035,0,0,0
2022-05-28 00:00:00,31273974,65.72,20534373,1.523006035,0,0,0
2022-05-29 00:00:00,31273974,65.72,20534373,1.523006035,0,0,0
2022-05-30 00:00:00,31273974,65.72,20534373,1.523006035,0,0,0
2022-05-31 00:00:00,33750189,63.38,23139835,1.458531964,0.079178137,0.126882959,-0.042333431
2022-06-01 00:00:00,33750189,63.38,23139835,1.458531964,0,0,0
2022-06-02 00:00:00,33750189,63.38,23139835,1.458531964,0,0,0
2022-06-03 00:00:00,33750189,63.38,23139835,1.458531964,0,0,0
2022-06-04 00:00:00,33750189,63.38,23139835,1.458531964,0,0,0
2022-06-05 00:00:00,33750189,63.38,23139835,1.458531964,0,0,0
2022-06-06 00:00:00,33750189,63.38,23139835,1.458531964,0,0,0
2022-06-07 00:00:00,33750189,63.38,23139835,1.458531964,0,0,0
2022-06-08 00:00:00,33750189,63.38,23139835,1.458531964,0,0,0
2022-06-09 00:00:00,33750189,63.38,23139835,1.458531964,0,0,0
2022-06-10 00:00:00,33750189,63.38,23139835,1.458531964,0,0,0
2022-06-11 00:00:00,33750189,63.38,23139835,1.458531964,0,0,0
2022-06-12 00:00:00,33750189,63.38,23139835,1.458531964,0,0,0
2022-06-13 00:00:00,33750189,63.38,23139835,1.458531964,0,0,0
2022-06-14 00:00:00,33750189,63.38,23139835,1.458531964,0,0,0
2022-06-15 00:00:00,30535339,59.67,16589001,1.840697882,-0.095254281,-0.283097697,0.262020941
2022-06-16 00:00:00,30535339,59.67,16589001,1.840697882,0,0,0
2022-06-17 00:00:00,30535339,59.67,16589001,1.840697882,0,0,0
2022-06-18 00:00:00,30535339,59.67,16589001,1.840697882,0,0,0
2022-06-19 00:00:00,30535339,59.67,16589001,1.840697882,0,0,0
2022-06-20 00:00:00,30535339,59.67,16589001,1.840697882,0,0,0
2022-06-21 00:00:00,30535339,59.67,16589001,1.840697882,0,0,0
2022-06-22 00:00:00,30535339,59.67,16589001,1.840697882,0,0,0
2022-06-23 00:00:00,30535339,59.67,16589001,1.840697882,0,0,0
2022-06-24 00:00:00,30535339,59.67,16589001,1.840697882,0,0,0
2022-06-25 00:00:00,30535339,59.67,16589001,1.840697882,0,0,0
2022-06-26 00:00:00,30535339,59.67,16589001,1.840697882,0,0,0
2022-06-27 00:00:00,30535339,59.67,16589001,1.840697882,0,0,0
2022-06-28 00:00:00,30535339,59.67,16589001,1.840697882,0,0,0
2022-06-29 00:00:00,30535339,59.67,16589001,1.840697882,0,0,0
2022-06-30 00:00:00,30452567,62.91,17072192,1.783752608,-0.002710695,0.029127191,-0.030936785
2022-07-01 00:00:00,30452567,62.91,17072192,1.783752608,0,0,0
2022-07-02 00:00:00,30452567,62.91,17072192,1.783752608,0,0,0
2022-07-03 00:00:00,30452567,62.91,17072192,1.783752608,0,0,0
2022-07-04 00:00:00,30452567,62.91,17072192,1.783752608,0,0,0
2022-07-05 00:00:00,30452567,62.91,17072192,1.783752608,0,0,0
2022-07-06 00:00:00,30452567,62.91,17072192,1.783752608,0,0,0
2022-07-07 00:00:00,30452567,62.91,17072192,1.783752608,0,0,0
2022-07-08 00:00:00,30452567,62.91,17072192,1.783752608,0,0,0
2022-07-09 00:00:00,30452567,62.91,17072192,1.783752608,0,0,0
2022-07-10 00:00:00,30452567,62.91,17072192,1.783752608,0,0,0
2022-07-11 00:00:00,30452567,62.91,17072192,1.783752608,0,0,0
2022-07-12 00:00:00,30452567,62.91,17072192,1.783752608,0,0,0
2022-07-13 00:00:00,30452567,62.91,17072192,1.783752608,0,0,0
2022-07-14 00:00:00,30452567,62.91,17072192,1.783752608,0,0,0
2022-07-15 00:00:00,34236546,62.5,14764057,2.3189118,0.124258129,-0.135198515,0.30001873
2022-07-16 00:00:00,34236546,62.5,14764057,2.3189118,0,0,0
2022-07-17 00:00:00,34236546,62.5,14764057,2.3189118,0,0,0
2022-07-18 00:00:00,34236546,62.5,14764057,2.3189118,0,0,0
2022-07-19 00:00:00,34236546,62.5,14764057,2.3189118,0,0,0
2022-07-20 00:00:00,34236546,62.5,14764057,2.3189118,0,0,0
2022-07-21 00:00:00,34236546,62.5,14764057,2.3189118,0,0,0
2022-07-22 00:00:00,34236546,62.5,14764057,2.3189118,0,0,0
2022-07-23 00:00:00,34236546,62.5,14764057,2.3189118,0,0,0
2022-07-24 00:00:00,34236546,62.5,14764057,2.3189118,0,0,0
2022-07-25 00:00:00,34236546,62.5,14764057,2.3189118,0,0,0
2022-07-26 00:00:00,34236546,62.5,14764057,2.3189118,0,0,0
2022-07-27 00:00:00,34236546,62.5,14764057,2.3189118,0,0,0
2022-07-28 00:00:00,34236546,62.5,14764057,2.3189118,0,0,0
2022-07-29 00:00:00,26732776,64.17,12816756,2.085767725,-0.219174271,-0.131894709,-0.100540295
2022-07-30 00:00:00,26732776,64.17,12816756,2.085767725,0,0,0
2022-07-31 00:00:00,26732776,64.17,12816756,2.085767725,0,0,0
2022-08-01 00:00:00,26732776,64.17,12816756,2.085767725,0,0,0
2022-08-02 00:00:00,26732776,64.17,12816756,2.085767725,0,0,0
2022-08-03 00:00:00,26732776,64.17,12816756,2.085767725,0,0,0
2022-08-04 00:00:00,26732776,64.17,12816756,2.085767725,0,0,0
2022-08-05 00:00:00,26732776,64.17,12816756,2.085767725,0,0,0
2022-08-06 00:00:00,26732776,64.17,12816756,2.085767725,0,0,0
2022-08-07 00:00:00,26732776,64.17,12816756,2.085767725,0,0,0
2022-08-08 00:00:00,26732776,64.17,12816756,2.085767725,0,0,0
2022-08-09 00:00:00,26732776,64.17,12816756,2.085767725,0,0,0
2022-08-10 00:00:00,26732776,64.17,12816756,2.085767725,0,0,0
2022-08-11 00:00:00,26732776,64.17,12816756,2.085767725,0,0,0
2022-08-12 00:00:00,26732776,64.17,12816756,2.085767725,0,0,0
2022-08-13 00:00:00,26732776,64.17,12816756,2.085767725,0,0,0
2022-08-14 00:00:00,26732776,64.17,12816756,2.085767725,0,0,0
2022-08-15 00:00:00,26264631,64.5,10493332,2.502982942,-0.017512023,-0.181280193,0.200029568
2022-08-16 00:00:00,26264631,64.5,10493332,2.502982942,0,0,0
2022-08-17 00:00:00,26264631,64.5,10493332,2.502982942,0,0,0
2022-08-18 00:00:00,26264631,64.5,10493332,2.502982942,0,0,0
2022-08-19 00:00:00,26264631,64.5,10493332,2.502982942,0,0,0
2022-08-20 00:00:00,26264631,64.5,10493332,2.502982942,0,0,0
2022-08-21 00:00:00,26264631,64.5,10493332,2.502982942,0,0,0
2022-08-22 00:00:00,26264631,64.5,10493332,2.502982942,0,0,0
2022-08-23 00:00:00,26264631,64.5,10493332,2.502982942,0,0,0
2022-08-24 00:00:00,26264631,64.5,10493332,2.502982942,0,0,0
2022-08-25 00:00:00,26264631,64.5,10493332,2.502982942,0,0,0
2022-08-26 00:00:00,26264631,64.5,10493332,2.502982942,0,0,0
2022-08-27 00:00:00,26264631,64.5,10493332,2.502982942,0,0,0
2022-08-28 00:00:00,26264631,64.5,10493332,2.502982942,0,0,0
2022-08-29 00:00:00,26264631,64.5,10493332,2.502982942,0,0,0
2022-08-30 00:00:00,26264631,64.5,10493332,2.502982942,0,0,0
2022-08-31 00:00:00,26862720,61.71,8979401,2.99159376,0.022771651,-0.144275527,0.195211406
2022-09-01 00:00:00,26862720,61.71,8979401,2.99159376,0,0,0
2022-09-02 00:00:00,26862720,61.71,8979401,2.99159376,0,0,0
2022-09-03 00:00:00,26862720,61.71,8979401,2.99159376,0,0,0
2022-09-04 00:00:00,26862720,61.71,8979401,2.99159376,0,0,0
2022-09-05 00:00:00,26862720,61.71,8979401,2.99159376,0,0,0
2022-09-06 00:00:00,26862720,61.71,8979401,2.99159376,0,0,0
2022-09-07 00:00:00,26862720,61.71,8979401,2.99159376,0,0,0
2022-09-08 00:00:00,26862720,61.71,8979401,2.99159376,0,0,0
2022-09-09 00:00:00,26862720,61.71,8979401,2.99159376,0,0,0
2022-09-10 00:00:00,26862720,61.71,8979401,2.99159376,0,0,0
2022-09-11 00:00:00,26862720,61.71,8979401,2.99159376,0,0,0
2022-09-12 00:00:00,26862720,61.71,8979401,2.99159376,0,0,0
2022-09-13 00:00:00,26862720,61.71,8979401,2.99159376,0,0,0
2022-09-14 00:00:00,26862720,61.71,8979401,2.99159376,0,0,0
2022-09-15 00:00:00,30588458,59.53,13716467,2.230053701,0.138695486,0.527548107,-0.254559984
2022-09-16 00:00:00,30588458,59.53,13716467,2.230053701,0,0,0
2022-09-17 00:00:00,30588458,59.53,13716467,2.230053701,0,0,0
2022-09-18 00:00:00,30588458,59.53,13716467,2.230053701,0,0,0
2022-09-19 00:00:00,30588458,59.53,13716467,2.230053701,0,0,0
2022-09-20 00:00:00,30588458,59.53,13716467,2.230053701,0,0,0
2022-09-21 00:00:00,30588458,59.53,13716467,2.230053701,0,0,0
2022-09-22 00:00:00,30588458,59.53,13716467,2.230053701,0,0,0
2022-09-23 00:00:00,30588458,59.53,13716467,2.230053701,0,0,0
2022-09-24 00:00:00,30588458,59.53,13716467,2.230053701,0,0,0
2022-09-25 00:00:00,30588458,59.53,13716467,2.230053701,0,0,0
2022-09-26 00:00:00,30588458,59.53,13716467,2.230053701,0,0,0
2022-09-27 00:00:00,30588458,59.53,13716467,2.230053701,0,0,0
2022-09-28 00:00:00,30588458,59.53,13716467,2.230053701,0,0,0
2022-09-29 00:00:00,30588458,59.53,13716467,2.230053701,0,0,0
2022-09-30 00:00:00,32858192,56.02,16399658,2.003590075,0.074202302,0.19561823,-0.10155075
2022-10-01 00:00:00,32858192,56.02,16399658,2.003590075,0,0,0
2022-10-02 00:00:00,32858192,56.02,16399658,2.003590075,0,0,0
2022-10-03 00:00:00,32858192,56.02,16399658,2.003590075,0,0,0
2022-10-04 00:00:00,32858192,56.02,16399658,2.003590075,0,0,0
2022-10-05 00:00:00,32858192,56.02,16399658,2.003590075,0,0,0
2022-10-06 00:00:00,32858192,56.02,16399658,2.003590075,0,0,0
2022-10-07 00:00:00,32858192,56.02,16399658,2.003590075,0,0,0
2022-10-08 00:00:00,32858192,56.02,16399658,2.003590075,0,0,0
2022-10-09 00:00:00,32858192,56.02,16399658,2.003590075,0,0,0
2022-10-10 00:00:00,32858192,56.02,16399658,2.003590075,0,0,0
2022-10-11 00:00:00,32858192,56.02,16399658,2.003590075,0,0,0
2022-10-12 00:00:00,32858192,56.02,16399658,2.003590075,0,0,0
2022-10-13 00:00:00,32858192,56.02,16399658,2.003590075,0,0,0
2022-10-14 00:00:00,33644684,54.98,15327915,2.194994166,0.023935949,-0.065351546,0.095530565
2022-10-15 00:00:00,33644684,54.98,15327915,2.194994166,0,0,0
2022-10-16 00:00:00,33644684,54.98,15327915,2.194994166,0,0,0
2022-10-17 00:00:00,33644684,54.98,15327915,2.194994166,0,0,0
2022-10-18 00:00:00,33644684,54.98,15327915,2.194994166,0,0,0
2022-10-19 00:00:00,33644684,54.98,15327915,2.194994166,0,0,0
2022-10-20 00:00:00,33644684,54.98,15327915,2.194994166,0,0,0
2022-10-21 00:00:00,33644684,54.98,15327915,2.194994166,0,0,0
2022-10-22 00:00:00,33644684,54.98,15327915,2.194994166,0,0,0
2022-10-23 00:00:00,33644684,54.98,15327915,2.194994166,0,0,0
2022-10-24 00:00:00,33644684,54.98,15327915,2.194994166,0,0,0
2022-10-25 00:00:00,33644684,54.98,15327915,2.194994166,0,0,0
2022-10-26 00:00:00,33644684,54.98,15327915,2.194994166,0,0,0
2022-10-27 00:00:00,33644684,54.98,15327915,2.194994166,0,0,0
2022-10-28 00:00:00,33644684,54.98,15327915,2.194994166,0,0,0
2022-10-29 00:00:00,33644684,54.98,15327915,2.194994166,0,0,0
2022-10-30 00:00:00,33644684,54.98,15327915,2.194994166,0,0,0
2022-10-31 00:00:00,34365953,59.85,15698670,2.18909965,0.02143783,0.024188221,-0.002685436
2022-11-01 00:00:00,34365953,59.85,15698670,2.18909965,0,0,0
2022-11-02 00:00:00,34365953,59.85,15698670,2.18909965,0,0,0
2022-11-03 00:00:00,34365953,59.85,15698670,2.18909965,0,0,0
2022-11-04 00:00:00,34365953,59.85,15698670,2.18909965,0,0,0
2022-11-05 00:00:00,34365953,59.85,15698670,2.18909965,0,0,0
2022-11-06 00:00:00,34365953,59.85,15698670,2.18909965,0,0,0
2022-11-07 00:00:00,34365953,59.85,15698670,2.18909965,0,0,0
2022-11-08 00:00:00,34365953,59.85,15698670,2.18909965,0,0,0
2022-11-09 00:00:00,34365953,59.85,15698670,2.18909965,0,0,0
2022-11-10 00:00:00,34365953,59.85,15698670,2.18909965,0,0,0
2022-11-11 00:00:00,34365953,59.85,15698670,2.18909965,0,0,0
2022-11-12 00:00:00,34365953,59.85,15698670,2.18909965,0,0,0
2022-11-13 00:00:00,34365953,59.85,15698670,2.18909965,0,0,0
2022-11-14 00:00:00,34365953,59.85,15698670,2.18909965,0,0,0
2022-11-15 00:00:00,31716908,60.63,12600999,2.517015357,-0.077083415,-0.197320601,0.149794783
2022-11-16 00:00:00,31716908,60.63,12600999,2.517015357,0,0,0
2022-11-17 00:00:00,31716908,60.63,12600999,2.517015357,0,0,0
2022-11-18 00:00:00,31716908,60.63,12600999,2.517015357,0,0,0
2022-11-19 00:00:00,31716908,60.63,12600999,2.517015357,0,0,0
2022-11-20 00:00:00,31716908,60.63,12600999,2.517015357,0,0,0
2022-11-21 00:00:00,31716908,60.63,12600999,2.517015357,0,0,0
2022-11-22 00:00:00,31716908,60.63,12600999,2.517015357,0,0,0
2022-11-23 00:00:00,31716908,60.63,12600999,2.517015357,0,0,0
2022-11-24 00:00:00,31716908,60.63,12600999,2.517015357,0,0,0
2022-11-25 00:00:00,31716908,60.63,12600999,2.517015357,0,0,0
2022-11-26 00:00:00,31716908,60.63,12600999,2.517015357,0,0,0
2022-11-27 00:00:00,31716908,60.63,12600999,2.517015357,0,0,0
2022-11-28 00:00:00,31716908,60.63,12600999,2.517015357,0,0,0
2022-11-29 00:00:00,31716908,60.63,12600999,2.517015357,0,0,0
2022-11-30 00:00:00,30224002,63.61,13138181,2.300470819,-0.047069721,0.042630112,-0.086032268
2022-12-01 00:00:00,30224002,63.61,13138181,2.300470819,0,0,0
2022-12-02 00:00:00,30224002,63.61,13138181,2.300470819,0,0,0
2022-12-03 00:00:00,30224002,63.61,13138181,2.300470819,0,0,0
2022-12-04 00:00:00,30224002,63.61,13138181,2.300470819,0,0,0
2022-12-05 00:00:00,30224002,63.61,13138181,2.300470819,0,0,0
2022-12-06 00:00:00,30224002,63.61,13138181,2.300470819,0,0,0
2022-12-07 00:00:00,30224002,63.61,13138181,2.300470819,0,0,0
2022-12-08 00:00:00,30224002,63.61,13138181,2.300470819,0,0,0
2022-12-09 00:00:00,30224002,63.61,13138181,2.300470819,0,0,0
2022-12-10 00:00:00,30224002,63.61,13138181,2.300470819,0,0,0
2022-12-11 00:00:00,30224002,63.61,13138181,2.300470819,0,0,0
2022-12-12 00:00:00,30224002,63.61,13138181,2.300470819,0,0,0
2022-12-13 00:00:00,30224002,63.61,13138181,2.300470819,0,0,0
2022-12-14 00:00:00,30224002,63.61,13138181,2.300470819,0,0,0
2022-12-15 00:00:00,32954144,63.11,12300678,2.679051025,0.090330261,-0.063745735,0.164566402
2022-12-16 00:00:00,32954144,63.11,12300678,2.679051025,0,0,0
2022-12-17 00:00:00,32954144,63.11,12300678,2.679051025,0,0,0
2022-12-18 00:00:00,32954144,63.11,12300678,2.679051025,0,0,0
2022-12-19 00:00:00,32954144,63.11,12300678,2.679051025,0,0,0
2022-12-20 00:00:00,32954144,63.11,12300678,2.679051025,0,0,0
2022-12-21 00:00:00,32954144,63.11,12300678,2.679051025,0,0,0
2022-12-22 00:00:00,32954144,63.11,12300678,2.679051025,0,0,0
2022-12-23 00:00:00,32954144,63.11,12300678,2.679051025,0,0,0
2022-12-24 00:00:00,32954144,63.11,12300678,2.679051025,0,0,0
2022-12-25 00:00:00,32954144,63.11,12300678,2.679051025,0,0,0
2022-12-26 00:00:00,32954144,63.11,12300678,2.679051025,0,0,0
2022-12-27 00:00:00,32954144,63.11,12300678,2.679051025,0,0,0
2022-12-28 00:00:00,32954144,63.11,12300678,2.679051025,0,0,0
2022-12-29 00:00:00,32954144,63.11,12300678,2.679051025,0,0,0
2022-12-30 00:00:00,31468943,63.61,11068001,2.843236371,-0.045068717,-0.100212118,0.06128489
2022-12-31 00:00:00,31468943,63.61,11068001,2.843236371,0,0,0
2023-01-01 00:00:00,31468943,63.61,11068001,2.843236371,0,0,0
2023-01-02 00:00:00,31468943,63.61,11068001,2.843236371,0,0,0
2023-01-03 00:00:00,31468943,63.61,11068001,2.843236371,0,0,0
2023-01-04 00:00:00,31468943,63.61,11068001,2.843236371,0,0,0
