Date,ANR,Target Price,ANR Classification,ANR Change
2020-11-30,1.3478260869565217,56.434783935546875,Buy,0.0
2020-12-01,1.3478260869565217,56.434783935546875,Buy,0.0
2020-12-02,1.3478260869565217,56.434783935546875,Buy,0.0
2020-12-03,1.3478260869565217,56.434783935546875,Buy,0.0
2020-12-04,1.3478260869565217,56.434783935546875,Buy,0.0
2020-12-05,1.3478260869565217,56.434783935546875,Buy,0.0
2020-12-06,1.4347826086956523,56.434783935546875,Buy,0.0869565217391306
2020-12-07,1.4347826086956523,56.434783935546875,Buy,0.0
2020-12-08,1.4347826086956523,56.434783935546875,Buy,0.0
2020-12-09,1.4347826086956523,56.434783935546875,Buy,0.0
2020-12-10,1.4347826086956523,56.434783935546875,Buy,0.0
2020-12-11,1.4347826086956523,56.434783935546875,Buy,0.0
2020-12-12,1.4347826086956523,56.434783935546875,Buy,0.0
2020-12-13,1.4347826086956523,56.434783935546875,Buy,0.0
2020-12-14,1.4347826086956523,56.434783935546875,Buy,0.0
2020-12-15,1.4347826086956523,56.434783935546875,Buy,0.0
2020-12-16,1.4347826086956523,56.434783935546875,Buy,0.0
2020-12-17,1.4347826086956523,56.434783935546875,Buy,0.0
2020-12-18,1.4347826086956523,56.434783935546875,Buy,0.0
2020-12-19,1.4347826086956523,56.434783935546875,Buy,0.0
2020-12-20,1.4347826086956523,56.434783935546875,Buy,0.0
2020-12-21,1.4347826086956523,56.434783935546875,Buy,0.0
2020-12-22,1.4347826086956523,56.434783935546875,Buy,0.0
2020-12-23,1.4347826086956523,56.434783935546875,Buy,0.0
2020-12-24,1.4347826086956523,56.434783935546875,Buy,0.0
2020-12-25,1.4347826086956523,56.434783935546875,Buy,0.0
2020-12-26,1.4347826086956523,56.434783935546875,Buy,0.0
2020-12-27,1.4347826086956523,56.434783935546875,Buy,0.0
2020-12-28,1.4347826086956523,56.434783935546875,Buy,0.0
2020-12-29,1.4347826086956523,56.434783935546875,Buy,0.0
2020-12-30,1.4347826086956523,56.434783935546875,Buy,0.0
2020-12-31,1.4347826086956523,56.434783935546875,Buy,0.0
2021-01-01,1.4347826086956523,56.434783935546875,Buy,0.0
2021-01-02,1.4347826086956523,56.434783935546875,Buy,0.0
2021-01-03,1.4347826086956523,56.434783935546875,Buy,0.0
2021-01-04,1.4347826086956523,56.434783935546875,Buy,0.0
2021-01-05,1.4347826086956523,56.434783935546875,Buy,0.0
2021-01-06,1.6666666666666665,57.20833206176758,Buy,0.2318840579710142
2021-01-07,1.6666666666666665,57.20833206176758,Buy,0.0
2021-01-08,1.6666666666666665,57.20833206176758,Buy,0.0
2021-01-09,1.6666666666666665,57.20833206176758,Buy,0.0
2021-01-10,1.6666666666666665,57.20833206176758,Buy,0.0
2021-01-11,1.6666666666666665,57.20833206176758,Buy,0.0
2021-01-12,1.6666666666666665,57.20833206176758,Buy,0.0
2021-01-13,1.6666666666666665,57.20833206176758,Buy,0.0
