Date,M2_Value,Daily_Change
2021-09-15,20909.25,0.8200000000000001
2021-09-16,20913.566666666666,0.8066666666666666
2021-09-17,20917.883333333335,0.7933333333333333
2021-09-18,20922.2,0.78
2021-09-19,20926.516666666666,0.7666666666666666
2021-09-20,20930.833333333332,0.7533333333333334
2021-09-21,20935.15,0.74
2021-09-22,20939.466666666667,0.7266666666666667
2021-09-23,20943.783333333333,0.7133333333333334
2021-09-24,20948.1,0.7
2021-09-25,20952.416666666668,0.6866666666666666
2021-09-26,20956.733333333334,0.6733333333333333
2021-09-27,20961.05,0.6599999999999999
2021-09-28,20965.366666666665,0.6466666666666667
2021-09-29,20969.683333333334,0.6333333333333333
2021-09-30,20974.0,0.62
2021-10-01,20979.803225806452,0.6277419354838709
2021-10-02,20985.606451612904,0.635483870967742
2021-10-03,20991.409677419357,0.6432258064516129
2021-10-04,20997.212903225805,0.6509677419354839
2021-10-05,21003.016129032258,0.6587096774193548
2021-10-06,21008.81935483871,0.6664516129032259
2021-10-07,21014.622580645162,0.6741935483870968
2021-10-08,21020.425806451614,0.6819354838709677
2021-10-09,21026.229032258067,0.6896774193548387
2021-10-10,21032.032258064515,0.6974193548387096
2021-10-11,21037.835483870967,0.7051612903225807
2021-10-12,21043.63870967742,0.7129032258064516
2021-10-13,21049.441935483872,0.7206451612903226
2021-10-14,21055.245161290324,0.7283870967741936
2021-10-15,21061.048387096776,0.7361290322580645
2021-10-16,21066.851612903225,0.7438709677419355
2021-10-17,21072.654838709677,0.7516129032258064
2021-10-18,21078.45806451613,0.7593548387096773
2021-10-19,21084.26129032258,0.7670967741935484
2021-10-20,21090.064516129034,0.7748387096774194
2021-10-21,21095.867741935486,0.7825806451612903
2021-10-22,21101.670967741935,0.7903225806451613
2021-10-23,21107.474193548387,0.7980645161290323
2021-10-24,21113.27741935484,0.8058064516129032
2021-10-25,21119.08064516129,0.8135483870967741
2021-10-26,21124.883870967744,0.8212903225806452
2021-10-27,21130.687096774196,0.8290322580645162
2021-10-28,21136.490322580645,0.8367741935483871
2021-10-29,21142.293548387097,0.844516129032258
2021-10-30,21148.09677419355,0.8522580645161291
2021-10-31,21153.9,0.86
2021-11-01,21159.693333333336,0.8586666666666667
2021-11-02,21165.486666666668,0.8573333333333333
2021-11-03,21171.280000000002,0.856
2021-11-04,21177.073333333334,0.8546666666666667
2021-11-05,21182.86666666667,0.8533333333333333
2021-11-06,21188.66,0.852
2021-11-07,21194.453333333335,0.8506666666666667
2021-11-08,21200.24666666667,0.8493333333333333
2021-11-09,21206.04,0.848
2021-11-10,21211.833333333336,0.8466666666666667
2021-11-11,21217.626666666667,0.8453333333333333
2021-11-12,21223.420000000002,0.844
2021-11-13,21229.213333333333,0.8426666666666667
2021-11-14,21235.006666666668,0.8413333333333333
2021-11-15,21240.800000000003,0.84
2021-11-16,21246.593333333334,0.8386666666666667
2021-11-17,21252.38666666667,0.8373333333333333
2021-11-18,21258.18,0.836
2021-11-19,21263.973333333335,0.8346666666666667
2021-11-20,21269.766666666666,0.8333333333333333
2021-11-21,21275.56,0.832
2021-11-22,21281.353333333333,0.8306666666666667
2021-11-23,21287.146666666667,0.8293333333333333
2021-11-24,21292.940000000002,0.828
2021-11-25,21298.733333333334,0.8266666666666667
2021-11-26,21304.52666666667,0.8253333333333333
2021-11-27,21310.32,0.824
2021-11-28,21316.113333333335,0.8226666666666667
2021-11-29,21321.906666666666,0.8213333333333332
2021-11-30,21327.7,0.82
2021-12-01,21333.516129032258,0.8209677419354838
2021-12-02,21339.332258064518,0.8219354838709677
2021-12-03,21345.148387096775,0.8229032258064516
2021-12-04,21350.964516129032,0.8238709677419355
2021-12-05,21356.780645161292,0.8248387096774193
2021-12-06,21362.59677419355,0.8258064516129032
2021-12-07,21368.412903225806,0.8267741935483871
2021-12-08,21374.229032258067,0.8277419354838709
2021-12-09,21380.045161290323,0.8287096774193548
2021-12-10,21385.86129032258,0.8296774193548386
2021-12-11,21391.67741935484,0.8306451612903225
2021-12-12,21397.493548387098,0.8316129032258064
2021-12-13,21403.309677419355,0.8325806451612903
2021-12-14,21409.125806451615,0.8335483870967741
2021-12-15,21414.941935483872,0.834516129032258
2021-12-16,21420.75806451613,0.8354838709677419
2021-12-17,21426.574193548386,0.8364516129032258
2021-12-18,21432.390322580646,0.8374193548387097
2021-12-19,21438.206451612903,0.8383870967741935
2021-12-20,21444.02258064516,0.8393548387096774
2021-12-21,21449.83870967742,0.8403225806451613
2021-12-22,21455.654838709677,0.8412903225806452
2021-12-23,21461.470967741934,0.8422580645161291
2021-12-24,21467.287096774195,0.8432258064516128
2021-12-25,21473.10322580645,0.8441935483870967
2021-12-26,21478.91935483871,0.8451612903225806
2021-12-27,21484.73548387097,0.8461290322580645
2021-12-28,21490.551612903226,0.8470967741935483
2021-12-29,21496.367741935483,0.8480645161290322
2021-12-30,21502.183870967743,0.8490322580645161
2021-12-31,21508.0,0.85
2022-01-01,21509.890322580646,0.8312903225806452
2022-01-02,21511.78064516129,0.8125806451612902
2022-01-03,21513.670967741935,0.7938709677419354
2022-01-04,21515.56129032258,0.7751612903225806
2022-01-05,21517.451612903227,0.7564516129032258
2022-01-06,21519.34193548387,0.737741935483871
2022-01-07,21521.232258064516,0.7190322580645161
2022-01-08,21523.122580645162,0.7003225806451613
2022-01-09,21525.012903225805,0.6816129032258065
2022-01-10,21526.90322580645,0.6629032258064516
2022-01-11,21528.793548387097,0.6441935483870967
2022-01-12,21530.683870967743,0.6254838709677419
2022-01-13,21532.574193548386,0.6067741935483871
2022-01-14,21534.464516129032,0.5880645161290323
2022-01-15,21536.354838709678,0.5693548387096774
2022-01-16,21538.24516129032,0.5506451612903226
2022-01-17,21540.135483870967,0.5319354838709678
2022-01-18,21542.025806451613,0.5132258064516129
2022-01-19,21543.916129032255,0.49451612903225806
2022-01-20,21545.8064516129,0.47580645161290325
2022-01-21,21547.696774193548,0.45709677419354844
2022-01-22,21549.587096774194,0.4383870967741936
2022-01-23,21551.477419354836,0.4196774193548387
2022-01-24,21553.367741935483,0.4009677419354839
2022-01-25,21555.25806451613,0.3822580645161291
2022-01-26,21557.14838709677,0.36354838709677423
2022-01-27,21559.038709677418,0.34483870967741936
2022-01-28,21560.929032258064,0.32612903225806456
2022-01-29,21562.81935483871,0.30741935483870975
2022-01-30,21564.709677419352,0.2887096774193548
2022-01-31,21566.6,0.27
2022-02-01,21568.55357142857,0.2692857142857143
2022-02-02,21570.507142857143,0.26857142857142857
2022-02-03,21572.460714285713,0.26785714285714285
2022-02-04,21574.414285714283,0.2671428571428572
2022-02-05,21576.367857142857,0.26642857142857146
2022-02-06,21578.321428571428,0.26571428571428574
2022-02-07,21580.274999999998,0.265
2022-02-08,21582.22857142857,0.2642857142857143
2022-02-09,21584.182142857142,0.26357142857142857
2022-02-10,21586.135714285712,0.26285714285714284
2022-02-11,21588.089285714286,0.2621428571428572
2022-02-12,21590.042857142857,0.26142857142857145
2022-02-13,21591.996428571427,0.26071428571428573
2022-02-14,21593.949999999997,0.26
2022-02-15,21595.90357142857,0.2592857142857143
2022-02-16,21597.85714285714,0.25857142857142856
2022-02-17,21599.81071428571,0.25785714285714284
2022-02-18,21601.764285714286,0.2571428571428572
2022-02-19,21603.717857142856,0.25642857142857145
2022-02-20,21605.671428571426,0.2557142857142857
2022-02-21,21607.625,0.255
2022-02-22,21609.57857142857,0.2542857142857143
2022-02-23,21611.53214285714,0.25357142857142856
2022-02-24,21613.485714285714,0.25285714285714284
2022-02-25,21615.439285714285,0.25214285714285717
2022-02-26,21617.392857142855,0.25142857142857145
2022-02-27,21619.34642857143,0.2507142857142857
2022-02-28,21621.3,0.25
2022-03-01,21624.59677419355,0.25709677419354837
2022-03-02,21627.893548387096,0.2641935483870968
2022-03-03,21631.190322580645,0.27129032258064517
2022-03-04,21634.48709677419,0.27838709677419354
2022-03-05,21637.78387096774,0.2854838709677419
2022-03-06,21641.080645161288,0.29258064516129034
2022-03-07,21644.377419354838,0.2996774193548387
2022-03-08,21647.674193548388,0.3067741935483871
2022-03-09,21650.970967741934,0.31387096774193546
2022-03-10,21654.267741935484,0.3209677419354839
2022-03-11,21657.56451612903,0.32806451612903226
2022-03-12,21660.86129032258,0.33516129032258063
2022-03-13,21664.15806451613,0.34225806451612906
2022-03-14,21667.454838709677,0.34935483870967743
2022-03-15,21670.751612903226,0.3564516129032258
2022-03-16,21674.048387096773,0.3635483870967742
2022-03-17,21677.345161290323,0.37064516129032254
2022-03-18,21680.64193548387,0.37774193548387097
2022-03-19,21683.93870967742,0.38483870967741934
2022-03-20,21687.23548387097,0.39193548387096777
2022-03-21,21690.532258064515,0.39903225806451614
2022-03-22,21693.829032258065,0.4061290322580645
2022-03-23,21697.12580645161,0.4132258064516129
2022-03-24,21700.42258064516,0.42032258064516126
2022-03-25,21703.71935483871,0.42741935483870963
2022-03-26,21707.016129032258,0.43451612903225806
2022-03-27,21710.312903225808,0.44161290322580643
2022-03-28,21713.609677419354,0.44870967741935486
2022-03-29,21716.906451612904,0.45580645161290323
2022-03-30,21720.20322580645,0.4629032258064516
2022-03-31,21723.5,0.47
2022-04-01,21723.526666666665,0.4543333333333333
2022-04-02,21723.553333333333,0.43866666666666665
2022-04-03,21723.58,0.423
2022-04-04,21723.606666666667,0.4073333333333333
2022-04-05,21723.63333333333,0.39166666666666666
2022-04-06,21723.66,0.376
2022-04-07,21723.68666666667,0.3603333333333333
2022-04-08,21723.713333333333,0.3446666666666667
2022-04-09,21723.739999999998,0.32899999999999996
2022-04-10,21723.766666666666,0.31333333333333335
2022-04-11,21723.793333333335,0.29766666666666663
2022-04-12,21723.82,0.282
2022-04-13,21723.846666666665,0.2663333333333333
2022-04-14,21723.873333333333,0.25066666666666665
2022-04-15,21723.9,0.235
2022-04-16,21723.926666666666,0.21933333333333332
2022-04-17,21723.95333333333,0.20366666666666666
2022-04-18,21723.98,0.188
2022-04-19,21724.006666666668,0.17233333333333334
2022-04-20,21724.033333333333,0.15666666666666668
2022-04-21,21724.059999999998,0.14100000000000001
2022-04-22,21724.086666666666,0.12533333333333335
2022-04-23,21724.113333333335,0.10966666666666669
2022-04-24,21724.14,0.09399999999999997
2022-04-25,21724.166666666664,0.07833333333333331
2022-04-26,21724.193333333333,0.06266666666666665
2022-04-27,21724.22,0.046999999999999986
2022-04-28,21724.246666666666,0.031333333333333324
2022-04-29,21724.27333333333,0.015666666666666662
2022-04-30,21724.3,0.0
2022-05-01,21723.451612903224,-0.003870967741935484
2022-05-02,21722.60322580645,-0.007741935483870968
2022-05-03,21721.754838709676,-0.01161290322580645
2022-05-04,21720.906451612904,-0.015483870967741935
2022-05-05,21720.058064516128,-0.01935483870967742
2022-05-06,21719.209677419356,-0.0232258064516129
2022-05-07,21718.36129032258,-0.027096774193548386
2022-05-08,21717.512903225805,-0.03096774193548387
2022-05-09,21716.664516129033,-0.03483870967741935
2022-05-10,21715.816129032257,-0.03870967741935484
2022-05-11,21714.967741935485,-0.04258064516129032
2022-05-12,21714.11935483871,-0.0464516129032258
2022-05-13,21713.270967741933,-0.05032258064516129
2022-05-14,21712.42258064516,-0.05419354838709677
2022-05-15,21711.574193548386,-0.05806451612903226
2022-05-16,21710.725806451614,-0.06193548387096774
2022-05-17,21709.877419354838,-0.06580645161290323
2022-05-18,21709.029032258066,-0.0696774193548387
2022-05-19,21708.18064516129,-0.07354838709677419
2022-05-20,21707.332258064514,-0.07741935483870968
2022-05-21,21706.483870967742,-0.08129032258064516
2022-05-22,21705.635483870967,-0.08516129032258064
2022-05-23,21704.787096774195,-0.08903225806451613
2022-05-24,21703.93870967742,-0.0929032258064516
2022-05-25,21703.090322580643,-0.0967741935483871
2022-05-26,21702.24193548387,-0.10064516129032258
2022-05-27,21701.393548387096,-0.10451612903225807
2022-05-28,21700.545161290323,-0.10838709677419354
2022-05-29,21699.696774193548,-0.11225806451612903
2022-05-30,21698.848387096776,-0.11612903225806452
2022-05-31,21698.0,-0.12
2022-06-01,21696.52,-0.12266666666666666
2022-06-02,21695.04,-0.12533333333333332
2022-06-03,21693.56,-0.128
2022-06-04,21692.079999999998,-0.13066666666666665
2022-06-05,21690.6,-0.13333333333333333
2022-06-06,21689.12,-0.136
2022-06-07,21687.64,-0.13866666666666666
2022-06-08,21686.16,-0.14133333333333334
2022-06-09,21684.68,-0.144
2022-06-10,21683.2,-0.14666666666666667
2022-06-11,21681.72,-0.14933333333333332
2022-06-12,21680.239999999998,-0.152
2022-06-13,21678.76,-0.15466666666666667
2022-06-14,21677.28,-0.15733333333333333
2022-06-15,21675.8,-0.16
2022-06-16,21674.32,-0.16266666666666668
2022-06-17,21672.84,-0.16533333333333333
2022-06-18,21671.36,-0.168
2022-06-19,21669.879999999997,-0.17066666666666666
2022-06-20,21668.399999999998,-0.17333333333333334
2022-06-21,21666.92,-0.176
2022-06-22,21665.44,-0.17866666666666667
2022-06-23,21663.96,-0.18133333333333335
2022-06-24,21662.48,-0.184
2022-06-25,21661.0,-0.18666666666666668
2022-06-26,21659.52,-0.18933333333333335
2022-06-27,21658.039999999997,-0.192
2022-06-28,21656.559999999998,-0.19466666666666665
2022-06-29,21655.079999999998,-0.19733333333333333
2022-06-30,21653.6,-0.2
2022-07-01,21653.348387096772,-0.19483870967741937
2022-07-02,21653.096774193546,-0.18967741935483873
2022-07-03,21652.845161290323,-0.18451612903225809
2022-07-04,21652.593548387096,-0.17935483870967744
2022-07-05,21652.34193548387,-0.17419354838709677
2022-07-06,21652.090322580643,-0.16903225806451613
2022-07-07,21651.838709677417,-0.1638709677419355
2022-07-08,21651.587096774194,-0.15870967741935485
2022-07-09,21651.335483870967,-0.1535483870967742
2022-07-10,21651.08387096774,-0.14838709677419357
2022-07-11,21650.832258064514,-0.14322580645161292
2022-07-12,21650.580645161288,-0.13806451612903226
2022-07-13,21650.329032258065,-0.13290322580645164
2022-07-14,21650.07741935484,-0.12774193548387097
2022-07-15,21649.825806451612,-0.12258064516129033
2022-07-16,21649.574193548386,-0.11741935483870969
2022-07-17,21649.32258064516,-0.11225806451612905
2022-07-18,21649.070967741933,-0.1070967741935484
2022-07-19,21648.81935483871,-0.10193548387096775
2022-07-20,21648.567741935483,-0.09677419354838711
2022-07-21,21648.316129032257,-0.09161290322580647
2022-07-22,21648.06451612903,-0.08645161290322581
2022-07-23,21647.812903225804,-0.08129032258064517
2022-07-24,21647.56129032258,-0.07612903225806453
2022-07-25,21647.309677419355,-0.07096774193548389
2022-07-26,21647.058064516128,-0.06580645161290324
2022-07-27,21646.8064516129,-0.0606451612903226
2022-07-28,21646.554838709675,-0.05548387096774193
2022-07-29,21646.303225806452,-0.05032258064516129
2022-07-30,21646.051612903226,-0.04516129032258065
2022-07-31,21645.8,-0.04
2022-08-01,21645.22258064516,-0.04129032258064516
2022-08-02,21644.645161290322,-0.04258064516129032
2022-08-03,21644.067741935483,-0.04387096774193548
2022-08-04,21643.490322580645,-0.04516129032258065
2022-08-05,21642.912903225806,-0.04645161290322581
2022-08-06,21642.335483870967,-0.04774193548387097
2022-08-07,21641.75806451613,-0.04903225806451613
2022-08-08,21641.18064516129,-0.05032258064516129
2022-08-09,21640.60322580645,-0.05161290322580645
2022-08-10,21640.025806451613,-0.05290322580645161
2022-08-11,21639.448387096774,-0.05419354838709678
2022-08-12,21638.870967741936,-0.05548387096774193
2022-08-13,21638.293548387097,-0.0567741935483871
2022-08-14,21637.71612903226,-0.05806451612903226
2022-08-15,21637.13870967742,-0.05935483870967742
2022-08-16,21636.56129032258,-0.06064516129032258
2022-08-17,21635.983870967742,-0.06193548387096774
2022-08-18,21635.406451612904,-0.06322580645161291
2022-08-19,21634.829032258065,-0.06451612903225806
2022-08-20,21634.251612903226,-0.06580645161290323
2022-08-21,21633.674193548388,-0.06709677419354838
2022-08-22,21633.09677419355,-0.06838709677419355
2022-08-23,21632.51935483871,-0.0696774193548387
2022-08-24,21631.941935483872,-0.07096774193548387
2022-08-25,21631.364516129033,-0.07225806451612904
2022-08-26,21630.787096774195,-0.07354838709677419
2022-08-27,21630.209677419356,-0.07483870967741935
2022-08-28,21629.632258064517,-0.07612903225806453
2022-08-29,21629.05483870968,-0.07741935483870968
2022-08-30,21628.47741935484,-0.07870967741935483
2022-08-31,21627.9,-0.08
2022-09-01,21623.93666666667,-0.09566666666666668
2022-09-02,21619.973333333335,-0.11133333333333334
2022-09-03,21616.010000000002,-0.127
2022-09-04,21612.04666666667,-0.14266666666666666
2022-09-05,21608.083333333336,-0.15833333333333333
2022-09-06,21604.120000000003,-0.17400000000000002
2022-09-07,21600.15666666667,-0.1896666666666667
2022-09-08,21596.193333333333,-0.20533333333333337
2022-09-09,21592.23,-0.22100000000000003
2022-09-10,21588.266666666666,-0.2366666666666667
2022-09-11,21584.303333333333,-0.25233333333333335
2022-09-12,21580.34,-0.268
2022-09-13,21576.376666666667,-0.2836666666666667
2022-09-14,21572.413333333334,-0.2993333333333334
2022-09-15,21568.45,-0.31500000000000006
2022-09-16,21564.486666666668,-0.3306666666666667
2022-09-17,21560.523333333334,-0.3463333333333334
2022-09-18,21556.56,-0.36200000000000004
2022-09-19,21552.596666666668,-0.3776666666666667
2022-09-20,21548.633333333335,-0.39333333333333337
2022-09-21,21544.670000000002,-0.4090000000000001
2022-09-22,21540.70666666667,-0.42466666666666675
2022-09-23,21536.743333333332,-0.4403333333333334
2022-09-24,21532.78,-0.45600000000000007
2022-09-25,21528.816666666666,-0.47166666666666673
2022-09-26,21524.853333333333,-0.4873333333333334
2022-09-27,21520.89,-0.503
2022-09-28,21516.926666666666,-0.5186666666666667
2022-09-29,21512.963333333333,-0.5343333333333334
2022-09-30,21509.0,-0.55
2022-10-01,21506.593548387096,-0.5435483870967742
2022-10-02,21504.187096774192,-0.5370967741935484
2022-10-03,21501.78064516129,-0.5306451612903226
2022-10-04,21499.37419354839,-0.5241935483870969
2022-10-05,21496.967741935485,-0.517741935483871
2022-10-06,21494.56129032258,-0.5112903225806452
2022-10-07,21492.154838709677,-0.5048387096774194
2022-10-08,21489.748387096774,-0.49838709677419357
2022-10-09,21487.34193548387,-0.49193548387096775
2022-10-10,21484.93548387097,-0.485483870967742
2022-10-11,21482.529032258066,-0.47903225806451616
2022-10-12,21480.122580645162,-0.47258064516129034
2022-10-13,21477.71612903226,-0.46612903225806457
2022-10-14,21475.309677419355,-0.45967741935483875
2022-10-15,21472.90322580645,-0.4532258064516129
2022-10-16,21470.49677419355,-0.4467741935483871
2022-10-17,21468.090322580647,-0.4403225806451613
2022-10-18,21465.683870967743,-0.4338709677419355
2022-10-19,21463.27741935484,-0.4274193548387097
2022-10-20,21460.870967741936,-0.4209677419354839
2022-10-21,21458.464516129032,-0.4145161290322581
2022-10-22,21456.05806451613,-0.4080645161290323
2022-10-23,21453.651612903228,-0.40161290322580645
2022-10-24,21451.245161290324,-0.3951612903225806
2022-10-25,21448.83870967742,-0.3887096774193548
2022-10-26,21446.432258064517,-0.38225806451612904
2022-10-27,21444.025806451613,-0.3758064516129032
2022-10-28,21441.619354838713,-0.36935483870967745
2022-10-29,21439.21290322581,-0.3629032258064516
2022-10-30,21436.806451612905,-0.3564516129032258
2022-10-31,21434.4,-0.35
2022-11-01,21432.190000000002,-0.3486666666666666
2022-11-02,21429.98,-0.3473333333333333
2022-11-03,21427.77,-0.346
2022-11-04,21425.56,-0.3446666666666666
2022-11-05,21423.350000000002,-0.3433333333333333
2022-11-06,21421.14,-0.34199999999999997
2022-11-07,21418.93,-0.3406666666666667
2022-11-08,21416.72,-0.3393333333333333
2022-11-09,21414.510000000002,-0.33799999999999997
2022-11-10,21412.3,-0.33666666666666667
2022-11-11,21410.09,-0.3353333333333333
2022-11-12,21407.88,-0.33399999999999996
2022-11-13,21405.670000000002,-0.33266666666666667
2022-11-14,21403.46,-0.3313333333333333
2022-11-15,21401.25,-0.32999999999999996
2022-11-16,21399.04,-0.32866666666666666
2022-11-17,21396.829999999998,-0.3273333333333333
2022-11-18,21394.62,-0.326
2022-11-19,21392.41,-0.32466666666666666
2022-11-20,21390.2,-0.3233333333333333
2022-11-21,21387.989999999998,-0.322
2022-11-22,21385.78,-0.32066666666666666
2022-11-23,21383.57,-0.3193333333333333
2022-11-24,21381.36,-0.318
2022-11-25,21379.149999999998,-0.31666666666666665
2022-11-26,21376.94,-0.31533333333333335
2022-11-27,21374.73,-0.314
2022-11-28,21372.52,-0.31266666666666665
2022-11-29,21370.309999999998,-0.31133333333333335
2022-11-30,21368.1,-0.31
2022-12-01,21365.06129032258,-0.3141935483870968
2022-12-02,21362.02258064516,-0.3183870967741935
2022-12-03,21358.983870967742,-0.3225806451612903
2022-12-04,21355.94516129032,-0.3267741935483871
2022-12-05,21352.906451612904,-0.33096774193548384
2022-12-06,21349.867741935483,-0.33516129032258063
2022-12-07,21346.829032258065,-0.3393548387096774
2022-12-08,21343.790322580644,-0.3435483870967742
2022-12-09,21340.751612903226,-0.34774193548387095
2022-12-10,21337.712903225805,-0.35193548387096774
2022-12-11,21334.674193548388,-0.3561290322580645
2022-12-12,21331.635483870967,-0.3603225806451613
2022-12-13,21328.59677419355,-0.36451612903225805
2022-12-14,21325.558064516128,-0.36870967741935484
2022-12-15,21322.51935483871,-0.37290322580645163
2022-12-16,21319.48064516129,-0.37709677419354837
2022-12-17,21316.441935483872,-0.38129032258064516
2022-12-18,21313.40322580645,-0.38548387096774195
2022-12-19,21310.364516129033,-0.3896774193548387
2022-12-20,21307.325806451612,-0.3938709677419355
2022-12-21,21304.287096774195,-0.39806451612903226
2022-12-22,21301.248387096774,-0.402258064516129
2022-12-23,21298.209677419356,-0.4064516129032258
2022-12-24,21295.170967741935,-0.4106451612903226
2022-12-25,21292.132258064517,-0.4148387096774193
2022-12-26,21289.093548387096,-0.4190322580645161
2022-12-27,21286.05483870968,-0.4232258064516129
2022-12-28,21283.016129032258,-0.4274193548387097
2022-12-29,21279.97741935484,-0.4316129032258065
2022-12-30,21276.93870967742,-0.4358064516129032
2022-12-31,21273.9,-0.44
2023-01-01,21271.164516129033,-0.43870967741935485
2023-01-02,21268.429032258067,-0.4374193548387097
2023-01-03,21265.6935483871,-0.43612903225806454
2023-01-04,21262.95806451613,-0.43483870967741933
2023-01-05,21260.22258064516,-0.4335483870967742
2023-01-06,21257.487096774195,-0.432258064516129
2023-01-07,21254.751612903226,-0.4309677419354839
2023-01-08,21252.016129032258,-0.4296774193548387
2023-01-09,21249.280645161292,-0.42838709677419357
2023-01-10,21246.545161290323,-0.4270967741935484
2023-01-11,21243.809677419355,-0.42580645161290326
2023-01-12,21241.074193548386,-0.42451612903225805
2023-01-13,21238.33870967742,-0.4232258064516129
2023-01-14,21235.60322580645,-0.42193548387096774
2023-01-15,21232.867741935483,-0.4206451612903226
2023-01-16,21230.132258064517,-0.41935483870967744
2023-01-17,21227.39677419355,-0.4180645161290323
2023-01-18,21224.66129032258,-0.41677419354838713
2023-01-19,21221.925806451614,-0.415483870967742
2023-01-20,21219.190322580645,-0.41419354838709677
2023-01-21,21216.454838709677,-0.4129032258064516
2023-01-22,21213.719354838708,-0.41161290322580646
2023-01-23,21210.983870967742,-0.4103225806451613
2023-01-24,21208.248387096774,-0.40903225806451615
2023-01-25,21205.512903225805,-0.407741935483871
2023-01-26,21202.77741935484,-0.40645161290322585
2023-01-27,21200.04193548387,-0.40516129032258064
2023-01-28,21197.3064516129,-0.4038709677419355
2023-01-29,21194.570967741933,-0.40258064516129033
2023-01-30,21191.835483870967,-0.4012903225806452
2023-01-31,21189.1,-0.4
2023-02-01,21186.635714285712,-0.3975
2023-02-02,21184.171428571426,-0.395
2023-02-03,21181.70714285714,-0.3925
2023-02-04,21179.242857142857,-0.39
2023-02-05,21176.77857142857,-0.3875
2023-02-06,21174.314285714285,-0.385
2023-02-07,21171.85,-0.3825
2023-02-08,21169.385714285712,-0.38
2023-02-09,21166.921428571426,-0.3775
2023-02-10,21164.45714285714,-0.375
2023-02-11,21161.992857142857,-0.3725
2023-02-12,21159.52857142857,-0.37
2023-02-13,21157.064285714285,-0.36750000000000005
2023-02-14,21154.6,-0.365
2023-02-15,21152.135714285712,-0.36250000000000004
2023-02-16,21149.671428571426,-0.36000000000000004
2023-02-17,21147.20714285714,-0.35750000000000004
2023-02-18,21144.742857142857,-0.35500000000000004
2023-02-19,21142.27857142857,-0.35250000000000004
2023-02-20,21139.814285714285,-0.35000000000000003
2023-02-21,21137.35,-0.34750000000000003
2023-02-22,21134.885714285712,-0.34500000000000003
2023-02-23,21132.421428571426,-0.3425
2023-02-24,21129.95714285714,-0.34
2023-02-25,21127.492857142857,-0.3375
2023-02-26,21125.02857142857,-0.335
2023-02-27,21122.564285714285,-0.3325
2023-02-28,21120.1,-0.33
2023-03-01,21112.187096774192,-0.35677419354838713
2023-03-02,21104.274193548386,-0.3835483870967742
2023-03-03,21096.36129032258,-0.4103225806451613
2023-03-04,21088.448387096774,-0.43709677419354837
2023-03-05,21080.535483870968,-0.4638709677419355
2023-03-06,21072.62258064516,-0.49064516129032254
2023-03-07,21064.709677419352,-0.5174193548387096
2023-03-08,21056.796774193546,-0.5441935483870968
2023-03-09,21048.88387096774,-0.5709677419354838
2023-03-10,21040.970967741934,-0.5977419354838709
2023-03-11,21033.058064516128,-0.6245161290322581
2023-03-12,21025.145161290322,-0.6512903225806451
2023-03-13,21017.232258064516,-0.6780645161290322
2023-03-14,21009.31935483871,-0.7048387096774194
2023-03-15,21001.406451612904,-0.7316129032258063
2023-03-16,20993.493548387094,-0.7583870967741935
2023-03-17,20985.580645161288,-0.7851612903225806
2023-03-18,20977.667741935482,-0.8119354838709676
2023-03-19,20969.754838709676,-0.8387096774193548
2023-03-20,20961.84193548387,-0.8654838709677419
2023-03-21,20953.929032258064,-0.8922580645161289
2023-03-22,20946.016129032258,-0.919032258064516
2023-03-23,20938.10322580645,-0.945806451612903
2023-03-24,20930.190322580645,-0.9725806451612902
2023-03-25,20922.27741935484,-0.9993548387096773
2023-03-26,20914.36451612903,-1.0261290322580643
2023-03-27,20906.451612903224,-1.0529032258064515
2023-03-28,20898.538709677418,-1.0796774193548386
2023-03-29,20890.62580645161,-1.1064516129032256
2023-03-30,20882.712903225805,-1.1332258064516127
2023-03-31,20874.8,-1.16
2023-04-01,20869.579999999998,-1.1463333333333332
2023-04-02,20864.36,-1.1326666666666665
2023-04-03,20859.14,-1.119
2023-04-04,20853.92,-1.1053333333333333
2023-04-05,20848.7,-1.0916666666666666
2023-04-06,20843.48,-1.0779999999999998
2023-04-07,20838.26,-1.0643333333333334
2023-04-08,20833.04,-1.0506666666666666
2023-04-09,20827.82,-1.037
2023-04-10,20822.6,-1.0233333333333332
2023-04-11,20817.38,-1.0096666666666667
2023-04-12,20812.16,-0.996
2023-04-13,20806.94,-0.9823333333333333
2023-04-14,20801.72,-0.9686666666666666
2023-04-15,20796.5,-0.955
2023-04-16,20791.28,-0.9413333333333334
2023-04-17,20786.06,-0.9276666666666666
2023-04-18,20780.84,-0.9139999999999999
2023-04-19,20775.62,-0.9003333333333333
2023-04-20,20770.4,-0.8866666666666667
2023-04-21,20765.18,-0.873
2023-04-22,20759.96,-0.8593333333333333
2023-04-23,20754.74,-0.8456666666666667
2023-04-24,20749.52,-0.832
2023-04-25,20744.3,-0.8183333333333334
2023-04-26,20739.08,-0.8046666666666666
2023-04-27,20733.86,-0.7909999999999999
2023-04-28,20728.64,-0.7773333333333333
2023-04-29,20723.420000000002,-0.7636666666666667
2023-04-30,20718.2,-0.75
2023-05-01,20721.24193548387,-0.7109677419354838
2023-05-02,20724.28387096774,-0.6719354838709677
2023-05-03,20727.325806451612,-0.6329032258064516
2023-05-04,20730.367741935486,-0.5938709677419355
2023-05-05,20733.409677419357,-0.5548387096774193
