Date,Short Interest__FILENAME__Cleaned_KO_Daily_with_ROC,Close__FILENAME__Cleaned_KO_Daily_with_ROC,Average Daily Volume__FILENAME__Cleaned_KO_Daily_with_ROC,Short Interest Ratio__FILENAME__Cleaned_KO_Daily_with_ROC,Short Interest_roc__FILENAME__Cleaned_KO_Daily_with_ROC,Average Daily Volume_roc__FILENAME__Cleaned_KO_Daily_with_ROC,Short Interest Ratio_roc__FILENAME__Cleaned_KO_Daily_with_ROC,CONF_Value__FILENAME__CONCCONF_Daily_Filled,Daily_Change__FILENAME__CONCCONF_Daily_Filled,ANR__FILENAME__ko_anr_feature_extracted_linear_ffill,Target Price__FILENAME__ko_anr_feature_extracted_linear_ffill,ANR Classification__FILENAME__ko_anr_feature_extracted_linear_ffill,ANR Change__FILENAME__ko_anr_feature_extracted_linear_ffill,Accts Payable__FILENAME__ko_daily_accts_payable,Rate of Change (%)__FILENAME__ko_daily_accts_payable,Return on Common Equity__FILENAME__ko_daily_ratios_with_roc,Return on Assets__FILENAME__ko_daily_ratios_with_roc,Return on Invested Capital__FILENAME__ko_daily_ratios_with_roc,EBITDA Margin__FILENAME__ko_daily_ratios_with_roc,Operating Margin__FILENAME__ko_daily_ratios_with_roc,Net Income Margin__FILENAME__ko_daily_ratios_with_roc,EPS Diluted__FILENAME__ko_daily_ratios_with_roc,Dividend per Share__FILENAME__ko_daily_ratios_with_roc,Current Ratio__FILENAME__ko_daily_ratios_with_roc,Quick Ratio__FILENAME__ko_daily_ratios_with_roc,Return on Common Equity_roc__FILENAME__ko_daily_ratios_with_roc,Return on Assets_roc__FILENAME__ko_daily_ratios_with_roc,Return on Invested Capital_roc__FILENAME__ko_daily_ratios_with_roc,EBITDA Margin_roc__FILENAME__ko_daily_ratios_with_roc,Operating Margin_roc__FILENAME__ko_daily_ratios_with_roc,Net Income Margin_roc__FILENAME__ko_daily_ratios_with_roc,EPS Diluted_roc__FILENAME__ko_daily_ratios_with_roc,Dividend per Share_roc__FILENAME__ko_daily_ratios_with_roc,Current Ratio_roc__FILENAME__ko_daily_ratios_with_roc,Quick Ratio_roc__FILENAME__ko_daily_ratios_with_roc,Revenue__FILENAME__ko_daily_revenue,Rate of Change (%)__FILENAME__ko_daily_revenue,Shares Outstanding__FILENAME__ko_daily_sharesOutstanding,Rate of Change (%)__FILENAME__ko_daily_sharesOutstanding,PX_LAST__FILENAME__ko_hp,Rate_of_Change__FILENAME__ko_hp,PX_LAST__FILENAME__KO_HP_with_signals,PX_BID__FILENAME__KO_HP_with_signals,Price__FILENAME__KO_HP_with_signals,RSI__FILENAME__KO_HP_with_signals,RSI_Signal__FILENAME__KO_HP_with_signals,MACD_Line__FILENAME__KO_HP_with_signals,MACD_Signal__FILENAME__KO_HP_with_signals,MACD_Hist__FILENAME__KO_HP_with_signals,MACD_Signal_Indicator__FILENAME__KO_HP_with_signals,Bollinger_SMA__FILENAME__KO_HP_with_signals,Bollinger_Upper__FILENAME__KO_HP_with_signals,Bollinger_Lower__FILENAME__KO_HP_with_signals,Bollinger_Signal__FILENAME__KO_HP_with_signals,SMA_9__FILENAME__KO_HP_with_signals,SMA_20__FILENAME__KO_HP_with_signals,EMA_9__FILENAME__KO_HP_with_signals,EMA_20__FILENAME__KO_HP_with_signals,SMA_Cross_Signal__FILENAME__KO_HP_with_signals,EMA_Cross_Signal__FILENAME__KO_HP_with_signals,Overall_Signal__FILENAME__KO_HP_with_signals,Stock Price__FILENAME__ko_q2_q4_seasonality_cleaned,Q_1__FILENAME__ko_q2_q4_seasonality_cleaned,Q_2__FILENAME__ko_q2_q4_seasonality_cleaned,Q_3__FILENAME__ko_q2_q4_seasonality_cleaned,Q_4__FILENAME__ko_q2_q4_seasonality_cleaned,CQ2_Stock_Price__FILENAME__ko_q2_q4_seasonality_cleaned,CQ4_Stock_Price__FILENAME__ko_q2_q4_seasonality_cleaned,CQ2_CQ4_Seasonality_Ratio__FILENAME__ko_q2_q4_seasonality_cleaned,CQ2_CQ4_Label_Daily__FILENAME__ko_q2_q4_seasonality_cleaned,Prev_Q4_Stock_Price__FILENAME__ko_q2_q4_seasonality_cleaned,CQ2_PQ4_Seasonality_Ratio__FILENAME__ko_q2_q4_seasonality_cleaned,CQ2_PQ4_Label_Daily__FILENAME__ko_q2_q4_seasonality_cleaned,M2_Value__FILENAME__M2_HP_Daily_Filled,Daily_Change__FILENAME__M2_HP_Daily_Filled,PX_LAST__FILENAME__pbj_hp,Rate_of_Change__FILENAME__pbj_hp,PX_LAST__FILENAME__PCUSEQTR_HP,Rate_of_Change__FILENAME__PCUSEQTR_HP,PX_LAST__FILENAME__VIX_HP,Rate_of_Change__FILENAME__VIX_HP,PX_LAST__FILENAME__xlp_hp,Rate_of_Change__FILENAME__xlp_hp,Future_xd_Return,Label
2021-12-27,31079912,58.06,22130831,1.404371666,0.0,0.0,0.0,111.9,0.27,1.6666666666666663,62.52381134033203,0,0.0,4602.0,0.0,43.2158,9.386,11.2509,32.4637,28.8588,24.6067,42.5,2.439,1.5159,1.1731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10044.0,0.0,4319.0,0.0,58.65,0.007385778083133,58.65,58.66,58.65,65.8678613276378,1,0.8768526628504887,0.635422622157615,0.2414300406928736,0,56.128,60.471472295174514,51.784527704825486,1,58.06666666666667,56.128,57.79765657974271,56.91028947434605,1,1,0,58.65,0,0,0,1,54.11,58.65,1.0205582798943793,0,54.84,0.986688548504741,1,21327.7,0.82,44.4938,0.0082438250623158,0.45,-0.0816326530612244,17.68,-0.0155902004454343,76.05,0.0106312292358803,0.01994884910485939,Hold
2021-12-28,31079912,58.06,22130831,1.404371666,0.0,0.0,0.0,111.9,0.27,1.6666666666666663,62.52381134033203,0,0.0,4602.0,0.0,43.2158,9.386,11.2509,32.4637,28.8588,24.6067,42.5,2.439,1.5159,1.1731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10044.0,0.0,4319.0,0.0,58.88,0.0039215686274509,58.88,58.88,58.88,67.03240111964325,1,0.9220002284602627,0.6927381434181447,0.2292620850421182,0,56.343,60.78834102652502,51.89765897347499,1,58.18666666666666,56.343,58.01412526379417,57.09788095297975,1,1,0,58.88,0,0,0,1,54.11,58.88,1.0205582798943793,0,54.84,0.986688548504741,1,21327.7,0.82,44.89,0.0089046114290081,0.46,0.0222222222222221,17.54,-0.0079185520361991,76.48,0.0056541748849441,0.012228260869565188,Hold
2021-12-29,31079912,58.06,22130831,1.404371666,0.0,0.0,0.0,111.9,0.27,1.6666666666666663,62.52381134033203,0,0.0,4602.0,0.0,43.2158,9.386,11.2509,32.4637,28.8588,24.6067,42.5,2.439,1.5159,1.1731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10044.0,0.0,4319.0,0.0,58.95,0.0011888586956521,58.95,58.94,58.95,67.39698999756271,1,0.9524491732717876,0.7446803493888733,0.2077688238829144,0,56.668000000000006,60.85805137514053,52.47794862485948,1,58.28555555555555,56.668000000000006,58.20130021103534,57.27427324317215,1,1,0,58.95,0,0,0,1,54.11,58.95,1.0205582798943793,0,54.84,0.986688548504741,1,21327.7,0.82,45.02,0.002895967921586,0.55,0.1956521739130434,16.95,-0.0336374002280501,76.83,0.0045763598326358,0.01187446988973706,Hold
2021-12-30,31079912,58.06,22130831,1.404371666,0.0,0.0,0.0,111.9,0.27,1.6666666666666663,62.52381134033203,0,0.0,4602.0,0.0,43.2158,9.386,11.2509,32.4637,28.8588,24.6067,42.5,2.439,1.5159,1.1731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10044.0,0.0,4319.0,0.0,58.78,-0.0028837998303647,58.78,58.78,58.78,65.50242698224862,1,0.95188980897003,0.7861222413051047,0.1657675676649254,0,56.992,60.73858075695991,53.2454192430401,1,58.3,56.992,58.31704016882827,57.41767579144148,1,1,0,58.78,0,0,0,1,54.11,58.78,1.0205582798943793,0,54.84,0.986688548504741,1,21327.7,0.82,44.94,-0.0017769880053311,0.49,-0.1090909090909091,17.33,0.0224188790560471,76.59,-0.0031237797735258,0.03504593399115352,Buy
2021-12-31,31874471,59.21,16671003,1.911970803,0.025565034,-0.246706868,0.361442166,115.2,2.95,1.6666666666666663,62.52381134033203,0,0.0,4602.0,0.0,46.2008,10.7581,11.4471,21.2701,17.6669,25.5072,64.7059,2.439,1.1301,0.8089,0.06907196,0.146185809,0.017438605,-0.344803581,-0.387815848,0.036595724,0.522491765,0.0,-0.254502276,-0.310459466,9470.0,-5.71485463958582,4325.0,0.1389210465385426,59.21,0.0073154134059203,59.21,59.21,59.21,67.9561076207052,1,0.974905807776686,0.823878954599421,0.1510268531772651,0,57.299,60.68092035139196,53.91707964860804,1,58.46444444444444,57.299,58.49563213506262,57.58837333511372,1,1,0,59.21,0,0,0,1,54.11,59.21,1.0205582798943793,0,54.84,0.986688548504741,1,21508.0,0.85,45.08,0.0031152647975078,0.55,0.1224489795918368,17.22,-0.0063473744950951,77.11,0.0067893980937459,0.030400270224624215,Buy
2022-01-03,31874471,59.21,16671003,1.911970803,0.0,0.0,0.0,115.2,2.95,1.6666666666666663,62.52381134033203,0,0.0,4602.0,0.0,46.2008,10.7581,11.4471,21.2701,17.6669,25.5072,64.7059,2.439,1.1301,0.8089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9470.0,0.0,4325.0,0.0,59.3,0.0015200135112312,59.3,59.29,59.3,68.46172978179189,1,0.9890077349582284,0.8569047106711825,0.132103024287046,0,57.587,60.579714662749,54.59428533725101,1,58.66,57.587,58.6565057080501,57.75138539843622,1,1,0,59.3,1,0,0,0,54.11,56.02,1.0205582798943793,0,59.21,0.986688548504741,1,21508.0,0.85,45.26,0.0039929015084294,0.43,-0.2181818181818182,16.6,-0.0360046457607431,77.1,-0.0001296848657762,0.02124789207419897,Buy
2022-01-04,31874471,59.21,16671003,1.911970803,0.0,0.0,0.0,115.2,2.95,1.6666666666666663,62.52381134033203,0,0.0,4602.0,0.0,46.2008,10.7581,11.4471,21.2701,17.6669,25.5072,64.7059,2.439,1.1301,0.8089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9470.0,0.0,4325.0,0.0,60.29,0.0166947723440136,60.29,60.28,60.29,73.42850200334411,2,1.067759868961346,0.8990757423292152,0.1686841266321309,0,57.856,60.80237261373177,54.90962738626822,1,58.940000000000005,57.856,58.98320456644008,57.993158217632775,1,1,1,60.29,1,0,0,0,54.11,56.02,1.0205582798943793,0,59.21,0.986688548504741,1,21508.0,0.85,45.45,0.0041979673000442,0.47,0.0930232558139534,16.91,0.0186746987951806,77.62,0.00674448767834,0.0147619837452313,Hold
2022-01-05,31874471,59.21,16671003,1.911970803,0.0,0.0,0.0,115.2,2.95,1.6666666666666663,62.52381134033203,0,0.0,4602.0,0.0,46.2008,10.7581,11.4471,21.2701,17.6669,25.5072,64.7059,2.439,1.1301,0.8089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9470.0,0.0,4325.0,0.0,60.79,0.0082932492950738,60.79,60.79,60.79,75.52492937083801,2,1.1571780951009814,0.9506962128835684,0.2064818822174129,0,58.135000000000005,61.083166245401976,55.186833754598034,1,59.23,58.135000000000005,59.34456365315207,58.25952410166774,1,1,1,60.79,1,0,0,0,54.11,56.02,1.0205582798943793,0,59.21,0.986688548504741,1,21508.0,0.85,45.45,0.0,0.57,0.2127659574468083,19.73,0.1667652276759315,77.55,-0.0009018294254059,0.013489060700773159,Hold
2022-01-06,31874471,59.21,16671003,1.911970803,0.0,0.0,0.0,115.2,2.95,1.5925925925925926,63.28571319580078,0,-0.0740740740740739,4602.0,0.0,46.2008,10.7581,11.4471,21.2701,17.6669,25.5072,64.7059,2.439,1.1301,0.8089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9470.0,0.0,4325.0,0.0,60.47,-0.0052640236881066,60.47,60.47,60.47,71.62979752631352,2,1.1885208295966905,0.9982611362261928,0.1902596933704976,0,58.4085,61.13896959523954,55.67803040476046,1,59.48,58.4085,59.56965092252165,58.47004561579463,1,1,1,60.47,1,0,0,0,54.11,56.02,1.0205582798943793,0,59.21,0.986688548504741,1,21508.0,0.85,45.53,0.0017601760176018,0.6,0.0526315789473683,19.61,-0.0060821084642677,77.34,-0.0027079303675047,0.0081031916652885,Hold
2022-01-07,31874471,59.21,16671003,1.911970803,0.0,0.0,0.0,115.2,2.95,1.5925925925925926,63.28571319580078,0,0.0,4602.0,0.0,46.2008,10.7581,11.4471,21.2701,17.6669,25.5072,64.7059,2.439,1.1301,0.8089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9470.0,0.0,4325.0,0.0,60.33,-0.0023151976186538,60.33,60.33,60.33,69.93053138578384,1,1.1883646149754128,1.0362818319760367,0.152082782999376,0,58.682,60.97697024404542,56.38702975595457,1,59.66666666666666,58.682,59.721720738017325,58.647184128576086,1,1,0,60.33,1,0,0,0,54.11,56.02,1.0205582798943793,0,59.21,0.986688548504741,1,21508.0,0.85,45.63,0.0021963540522733,0.59,-0.0166666666666667,18.76,-0.0433452320244771,77.42,0.0010343935867598,0.02105088678932554,Buy
2022-01-10,31874471,59.21,16671003,1.911970803,0.0,0.0,0.0,115.2,2.95,1.5925925925925926,63.28571319580078,0,0.0,4602.0,0.0,46.2008,10.7581,11.4471,21.2701,17.6669,25.5072,64.7059,2.439,1.1301,0.8089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9470.0,0.0,4325.0,0.0,60.43,0.0016575501408917,60.43,60.41,60.43,70.46941670612134,2,1.1826768158849532,1.0655608287578202,0.117115987127133,0,58.8895,61.014166908879005,56.76483309112099,1,59.838888888888896,58.8895,59.86337659041386,58.81697611633075,1,1,1,60.43,1,0,0,0,54.11,56.02,1.0205582798943793,0,59.21,0.986688548504741,1,21508.0,0.85,45.42,-0.0046022353714662,0.56,-0.0508474576271185,19.4,0.0341151385927502,76.81,-0.0078791010074915,0.025980473274863414,Buy
2022-01-11,31874471,59.21,16671003,1.911970803,0.0,0.0,0.0,115.2,2.95,1.5925925925925926,63.28571319580078,0,0.0,4602.0,0.0,46.2008,10.7581,11.4471,21.2701,17.6669,25.5072,64.7059,2.439,1.1301,0.8089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9470.0,0.0,4325.0,0.0,60.45,0.000330961442992,60.45,60.48,60.45,70.58296592799266,2,1.1663382061601195,1.0857163042382802,0.0806219019218394,0,59.024,61.18782118144371,56.86017881855629,1,60.00555555555555,59.024,59.980701272331096,58.97250220048973,1,1,1,60.45,1,0,0,0,54.11,56.02,1.0205582798943793,0,59.21,0.986688548504741,1,21508.0,0.85,45.39,-0.000660501981506,0.44,-0.2142857142857143,18.41,-0.0510309278350514,76.72,-0.001171722431975,0.009760132340777439,Hold
2022-01-12,31874471,59.21,16671003,1.911970803,0.0,0.0,0.0,115.2,2.95,1.5925925925925926,63.28571319580078,0,0.0,4602.0,0.0,46.2008,10.7581,11.4471,21.2701,17.6669,25.5072,64.7059,2.439,1.1301,0.8089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9470.0,0.0,4325.0,0.0,60.54,0.0014888337468981,60.54,60.54,60.54,71.12109938065271,2,1.1474251847955443,1.098058080349733,0.0493671044458112,0,59.161,61.34538381050132,56.976616189498685,1,60.20111111111112,59.161,60.09256101786488,59.121787705204994,1,1,1,60.54,1,0,0,0,54.11,56.02,1.0205582798943793,0,59.21,0.986688548504741,1,21508.0,0.85,45.28,-0.0024234412866269,0.49,0.1136363636363635,17.62,-0.0429114611624117,76.75,0.0003910323253388,0.013875123885034757,Hold
2022-01-13,31874471,59.21,16671003,1.911970803,0.0,0.0,0.0,115.2,2.95,1.5925925925925926,63.28571319580078,0,0.0,4602.0,0.0,46.2008,10.7581,11.4471,21.2701,17.6669,25.5072,64.7059,2.439,1.1301,0.8089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9470.0,0.0,4325.0,0.0,60.9,0.0059464816650147,60.9,60.93,60.9,73.23057641426621,2,1.1482491687999712,1.1080962980397806,0.0401528707601905,0,59.30300000000001,61.55424152881337,57.05175847118665,1,60.388888888888886,59.30300000000001,60.25404881429191,59.29114125709023,1,1,1,60.9,1,0,0,0,54.11,56.02,1.0205582798943793,0,59.21,0.986688548504741,1,21508.0,0.85,45.73,0.0099381625441694,0.6,0.2244897959183673,20.31,0.1526674233825198,76.89,0.0018241042345277,-0.010016420361247946,Hold
2022-01-14,36466587,61.39,18917283,1.927686286,0.144068775,0.134741743,0.00821952,115.2,2.95,1.5925925925925926,63.28571319580078,0,0.0,4602.0,0.0,46.2008,10.7581,11.4471,21.2701,17.6669,25.5072,64.7059,2.439,1.1301,0.8089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9470.0,0.0,4325.0,0.0,61.39,0.0080459770114942,61.39,61.37,61.39,75.81959936400149,2,1.1748975987886396,1.1214565581895526,0.053441040599087,0,59.44,61.85169082421032,57.02830917578968,1,60.62111111111111,59.44,60.481239051433526,59.49103256593878,1,1,1,61.39,1,0,0,0,54.11,56.02,1.0205582798943793,0,59.21,0.986688548504741,1,21508.0,0.85,45.97,0.0052481959326482,0.64,0.0666666666666666,19.19,-0.055145248645987,77.03,0.0018207829366627,-0.011565401531194008,Hold
2022-01-18,36466587,61.39,18917283,1.927686286,0.0,0.0,0.0,115.2,2.95,1.5925925925925926,63.28571319580078,0,0.0,4602.0,0.0,46.2008,10.7581,11.4471,21.2701,17.6669,25.5072,64.7059,2.439,1.1301,0.8089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9470.0,0.0,4325.0,0.0,60.9,-0.007981755986317,60.9,60.9,60.9,68.6675110309133,1,1.1432985328391396,1.12582495311947,0.0174735797196696,0,59.5985,61.95299201136472,57.24400798863529,1,60.6888888888889,59.5985,60.56499124114682,59.62521994061128,1,1,0,60.9,1,0,0,0,54.11,56.02,1.0205582798943793,0,59.21,0.986688548504741,1,21508.0,0.85,45.24,-0.0158799216880574,0.52,-0.1875,22.79,0.1875977071391348,75.92,-0.0144099701415032,0.00016420361247937443,Hold
2022-01-19,36466587,61.39,18917283,1.927686286,0.0,0.0,0.0,115.2,2.95,1.5925925925925926,63.28571319580078,0,0.0,4602.0,0.0,46.2008,10.7581,11.4471,21.2701,17.6669,25.5072,64.7059,2.439,1.1301,0.8089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9470.0,0.0,4325.0,0.0,61.0,0.0016420361247948,61.0,61.0,61.0,69.30390078324858,1,1.1134895947551868,1.1233578814466134,-0.0098682866914265,2,59.7715,61.99389581485748,57.549104185142525,1,60.712222222222216,59.7715,60.65199299291746,59.75615137483877,1,1,2,61.0,1,0,0,0,54.11,56.02,1.0205582798943793,0,59.21,0.986688548504741,1,21508.0,0.85,44.9733,-0.0058952254641909,0.55,0.0576923076923077,23.85,0.0465116279069768,76.4,0.0063224446786092,-0.0016393442622950616,Hold
2022-01-20,36466587,61.39,18917283,1.927686286,0.0,0.0,0.0,115.2,2.95,1.5925925925925926,63.28571319580078,0,0.0,4602.0,0.0,46.2008,10.7581,11.4471,21.2701,17.6669,25.5072,64.7059,2.439,1.1301,0.8089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9470.0,0.0,4325.0,0.0,60.75,-0.0040983606557376,60.75,60.74,60.75,65.71064051924535,1,1.0575026535810892,1.1101868358735083,-0.0526841822924193,2,59.9205,61.9708090909476,57.87019090905241,1,60.74333333333334,59.9205,60.67159439433397,59.85080362485413,1,1,2,60.75,1,0,0,0,54.11,56.02,1.0205582798943793,0,59.21,0.986688548504741,1,21508.0,0.85,44.3999,-0.0127497870958991,0.62,0.1272727272727272,25.59,0.0729559748427672,75.9,-0.006544502617801,0.022551440329217964,Buy
2022-01-21,36466587,61.39,18917283,1.927686286,0.0,0.0,0.0,115.2,2.95,1.5925925925925926,63.28571319580078,0,0.0,4602.0,0.0,46.2008,10.7581,11.4471,21.2701,17.6669,25.5072,64.7059,2.439,1.1301,0.8089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9470.0,0.0,4325.0,0.0,60.45,-0.0049382716049382,60.45,60.4,60.45,61.58428335366111,1,0.9776553047571496,1.0836805296502368,-0.106025224893087,2,60.034000000000006,61.92365493926141,58.14434506073861,1,60.75666666666668,60.034000000000006,60.62727551546718,59.9078699462966,1,1,2,60.45,1,0,0,0,54.11,56.02,1.0205582798943793,0,59.21,0.986688548504741,1,21508.0,0.85,44.23,-0.0038265851950117,0.82,0.3225806451612902,28.85,0.1273935130910513,75.96,0.0007905138339918,0.03457402812241517,Buy
2022-01-24,36466587,61.39,18917283,1.927686286,0.0,0.0,0.0,115.2,2.95,1.5925925925925926,63.28571319580078,0,0.0,4602.0,0.0,46.2008,10.7581,11.4471,21.2701,17.6669,25.5072,64.7059,2.439,1.1301,0.8089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9470.0,0.0,4325.0,0.0,59.96,-0.0081058726220016,59.96,59.96,59.96,55.45853670549706,1,0.8648671504961527,1.03991785381942,-0.1750507033232673,2,60.121,61.80840099124792,58.43359900875207,1,60.70444444444445,60.121,60.49382041237375,59.91283471331597,1,1,2,59.96,1,0,0,0,54.11,56.02,1.0205582798943793,0,59.21,0.986688548504741,1,21508.0,0.85,44.33,0.002260908885372,0.67,-0.1829268292682926,29.9,0.0363951473136914,75.71,-0.0032912058978409,0.03869246164109397,Buy
2022-01-25,36466587,61.39,18917283,1.927686286,0.0,0.0,0.0,115.2,2.95,1.5925925925925926,63.28571319580078,0,0.0,4602.0,0.0,46.2008,10.7581,11.4471,21.2701,17.6669,25.5072,64.7059,2.439,1.1301,0.8089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9470.0,0.0,4325.0,0.0,59.82,-0.0023348899266177,59.82,59.82,59.82,53.811582431495154,1,0.7554762358985414,0.9830295302352444,-0.2275532943367029,2,60.1795,61.72754426701336,58.63145573298665,1,60.63444444444443,60.1795,60.359056329899005,59.90399331204779,1,1,2,59.82,1,0,0,0,54.11,56.02,1.0205582798943793,0,59.21,0.986688548504741,1,21508.0,0.85,43.82,-0.0115046244078501,0.61,-0.0895522388059701,31.16,0.0421404682274249,74.87,-0.0110949676396775,0.02958876629889673,Buy
2022-01-26,36466587,61.39,18917283,1.927686286,0.0,0.0,0.0,115.2,2.95,1.5925925925925926,63.28571319580078,0,0.0,4602.0,0.0,46.2008,10.7581,11.4471,21.2701,17.6669,25.5072,64.7059,2.439,1.1301,0.8089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9470.0,0.0,4325.0,0.0,59.6,-0.0036776997659645,59.6,59.59,59.6,51.236608489493,1,0.6436118300354821,0.915145990195292,-0.2715341601598098,2,60.2155,61.666764058819886,58.76423594118011,1,60.53,60.2155,60.20724506391921,59.87504156804324,1,1,2,59.6,1,0,0,0,54.11,56.02,1.0205582798943793,0,59.21,0.986688548504741,1,21508.0,0.85,43.6,-0.0050205385668644,0.56,-0.0819672131147539,31.96,0.0256739409499358,74.3,-0.0076131962067584,0.015268456375838957,Hold
2022-01-27,36466587,61.39,18917283,1.927686286,0.0,0.0,0.0,115.2,2.95,1.5925925925925926,63.28571319580078,0,0.0,4602.0,0.0,46.2008,10.7581,11.4471,21.2701,17.6669,25.5072,64.7059,2.439,1.1301,0.8089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9470.0,0.0,4325.0,0.0,59.65,0.0008389261744965,59.65,59.64,59.65,51.80111129792428,1,0.5526227732477764,0.8426413468057887,-0.2900185735580123,2,60.2505,61.603710218235946,58.89728978176406,1,60.39111111111111,60.2505,60.09579605113537,59.8536090377534,1,1,2,59.65,1,0,0,0,54.11,56.02,1.0205582798943793,0,59.21,0.986688548504741,1,21508.0,0.85,43.71,0.0025229357798164,0.7,0.2499999999999997,30.49,-0.0459949937421777,74.8,0.0067294751009421,0.05364626990779553,Buy
2022-01-28,36466587,61.39,18917283,1.927686286,0.0,0.0,0.0,115.2,2.95,1.5925925925925926,63.28571319580078,0,0.0,4602.0,0.0,46.2008,10.7581,11.4471,21.2701,17.6669,25.5072,64.7059,2.439,1.1301,0.8089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9470.0,0.0,4325.0,0.0,60.84,0.0199497066219616,60.84,60.83,60.84,62.82989524586284,1,0.5699661302004486,0.7881063034847208,-0.2181401732842721,2,60.3535,61.53858760502348,59.168412394976514,1,60.330000000000005,60.3535,60.2446368409083,59.94755103415784,2,1,2,60.84,1,0,0,0,54.11,56.02,1.0205582798943793,0,59.21,0.986688548504741,1,21508.0,0.85,43.98,0.0061770761839394,0.72,0.0285714285714286,27.66,-0.0928173171531648,75.68,0.0117647058823531,0.023011176857330673,Buy
2022-01-31,29191720,61.01,21874816,1.334489854,-0.199494046,0.156340263,-0.307724569,111.1,-3.56,1.5925925925925926,63.28571319580078,0,0.0,4602.0,0.0,46.2008,10.7581,11.4471,21.2701,17.6669,25.5072,64.7059,2.439,1.1301,0.8089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9470.0,0.0,4325.0,0.0,61.01,0.0027942143326757,61.01,60.99,61.01,64.0938909358477,1,0.5906201434231946,0.7486090714724155,-0.1579889280492209,2,60.44349999999999,61.53243525978423,59.35456474021576,1,60.34222222222223,60.44349999999999,60.39770947272664,60.04873664995233,1,1,2,61.01,1,0,0,0,54.11,56.02,1.0205582798943793,0,59.21,0.986688548504741,1,21566.6,0.27,44.16,0.0040927694406547,0.53,-0.2638888888888888,24.83,-0.1023138105567607,75.97,0.0038319238900632,0.01573512538928057,Hold
2022-02-01,29191720,61.01,21874816,1.334489854,0.0,0.0,0.0,111.1,-3.56,1.5925925925925926,63.28571319580078,0,0.0,4602.0,0.0,46.2008,10.7581,11.4471,21.2701,17.6669,25.5072,64.7059,2.439,1.1301,0.8089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9470.0,0.0,4325.0,0.0,60.56,-0.0073758400262251,60.56,60.53,60.56,58.42974927541936,1,0.5641739128322172,0.7117220397443759,-0.1475481269121586,2,60.5065,61.453412434122654,59.55958756587734,1,60.29333333333333,60.5065,60.43016757818132,60.097428397575925,1,1,2,60.56,1,0,0,0,54.11,56.02,1.0205582798943793,0,59.21,0.986688548504741,1,21566.6,0.27,44.36,0.0045289855072463,0.53,0.0,21.96,-0.1155859846959322,75.9,-0.0009214163485585,0.030878467635402806,Buy
2022-02-02,29191720,61.01,21874816,1.334489854,0.0,0.0,0.0,111.1,-3.56,1.5925925925925926,63.28571319580078,0,0.0,4602.0,0.0,46.2008,10.7581,11.4471,21.2701,17.6669,25.5072,64.7059,2.439,1.1301,0.8089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9470.0,0.0,4325.0,0.0,61.18,0.010237780713342,61.18,61.16,61.18,63.24871519582085,1,0.5864832887186822,0.6866742895392371,-0.1001910008205549,2,60.551,61.53788025189499,59.56411974810501,1,60.34111111111112,60.551,60.580134062545056,60.20053045494965,1,1,2,61.18,1,0,0,0,54.11,56.02,1.0205582798943793,0,59.21,0.986688548504741,1,21566.6,0.27,44.71,0.0078899909828675,0.52,-0.0188679245283018,22.09,0.0059198542805098,76.81,0.0119894598155467,0.021085322000653717,Buy
